index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_br0	state_br1	state_br2	speed_br0	speed_br1	speed_br2	actuation_br0	actuation_br1	actuation_br2	objective	
1248	2271.729580	2.333634	True	0.9530110030412888	0.639629684127235	1.1622359100110895	1.079930469853139	0.7122159063290687	0.3880524666769706	[-2.560786049705651, 0.0006347836552286743, 0.30313395780891156, 0.00033764668532016464, -0.0015284394122054908, 0.000750821388565201]	[-0.19482324728189843, -0.5177101708795587, 0.16370494145317088, -0.002960727373765383, -0.002733762474645104, 0.009428295302673525]	[2.3710928111324376, 0.10316286226520183, -0.2933409588325136, 0.06710778983884608, 0.05341503518937626, 0.10125519842078087]	[0.3874936779781285, -0.00011081273519077437, 0.45156651650701635, -0.00044290425746947845, -0.0026634575316226085, 0.0011188240153651198]	[0.08513415664937865, 0.47598061330730695, 0.4180374338909645, -0.002968575754871025, -0.029790596034016008, -0.0025901490898503454]	[0.3587680004544533, 0.14320035750082805, 0.4724307657654371, 0.4977916859924038, -0.3233646210567317, -1.1678792826224718]	[1.3577143527940407, 1.2618669639200788, 10.865895926570175, 0.0018840460039879908, -0.0031695863403273647, -0.004485836329167235]	[-71.70847130850598, -51.71796008850032, 101.67104681008506, 0.0069585812087105715, 0.020839885478133015, -0.06829130270922842]	[1.3577143527940407, 1.2618669639200788, 10.865895926570175, 0.0018840460039879908, -0.0031695863403273647, -0.004485836329167235]	5.5937873181149955	
1249	2274.103018	2.046956	True	0.9588123184406276	0.6370011534438714	1.1603879364696545	1.080133291864896	0.7149186427827581	0.3864835630027783	[-2.556904500193578, 0.0006410523924447626, 0.30768199605226776, 0.0003314541207605561, -0.0015554464159938984, 0.0007600006463174491]	[-0.19433936800163246, -0.5132211993806615, 0.16823721593635993, -0.0029847541330539204, -0.0030227713779816608, 0.009381073717342743]	[2.374350160881144, 0.10486729019428032, -0.2884877929626854, 0.07146506471967445, 0.05095355543716352, 0.08932583686976055]	[0.39022012433918357, 0.0010831142393443799, 0.4568467508132184, -0.0007928801156624036, -0.0027367060954859813, 0.0007185419135801432]	[0.022661206298776954, 0.4181119736344086, 0.49083103891339175, -0.0018627809064789087, -0.02797427880059517, -0.007029199394992]	[0.2704826180024742, 0.20295519423492453, 0.5108196307822112, 0.4980068229192213, -0.3326472789724896, -1.1749472353708756]	[1.5794609740801797, 1.3724142636050247, 10.943005365016125, -0.0047527461117879925, -0.004683464866488473, -0.00646883165175865]	[-72.04037263693945, -69.35120601551866, 88.58228105835265, 0.010725086994684132, 0.0241717089001352, -0.07068824097525823]	[1.5794609740801797, 1.3724142636050247, 10.943005365016125, -0.0047527461117879925, -0.004683464866488473, -0.00646883165175865]	5.60126948809015	
1250	2276.289282	1.874444	True	0.9653065074016531	0.6344183585921132	1.1585399468766442	1.0801735733587905	0.718222363129998	0.38482441973670434	[-2.5529950909785653, 0.0006595360926313023, 0.3122833374685938, 0.00032286772626068956, -0.0015829134337859672, 0.0007652867621644134]	[-0.19447142509006846, -0.5093849120065179, 0.17343108862983508, -0.002996960170635678, -0.003293698116948784, 0.009289271415337053]	[2.376666711850727, 0.10697858137176675, -0.28323468060669726, 0.07584588965932751, 0.048457604340564044, 0.07730951710497372]	[0.39310908462600136, 0.0023189666803908058, 0.4621964358973103, -0.0009226215032257321, -0.002755677871063138, 0.000340201814225486]	[-0.03865618527891167, 0.34618129113306895, 0.5503379550591099, -0.0006354430642803709, -0.026147781447100824, -0.011496456752767732]	[0.17340157084162566, 0.25714608187420807, 0.5321804116358991, 0.4974578626883606, -0.3417706819188641, -1.182106456171211]	[1.755234208211819, 1.4130173578311225, 10.995342114950054, -0.0012303719151568163, -0.0038772840192700104, -0.006090507275847074]	[-70.46001870537711, -85.11905042951321, 72.9598981690177, 0.012544387128595609, 0.023535137015952383, -0.07082783376907963]	[1.755234208211819, 1.4130173578311225, 10.995342114950054, -0.0012303719151568163, -0.0038772840192700104, -0.006090507275847074]	5.6236049731776605	
1251	2279.144569	2.473240	True	0.9724324403953644	0.6319672634844107	1.1566561156801052	1.080032253359338	0.72202210320264	0.3831187222999827	[-2.549056515119112, 0.0006902326559154754, 0.3169385321896177, 0.0003134007941455181, -0.001610386101273256, 0.000767452161198413]	[-0.1951978251479292, -0.5063318703309252, 0.1791440667187232, -0.002996343408699242, -0.0035460076448694767, 0.00915324035344406]	[2.377973681454052, 0.10945909736981789, -0.2777540522454305, 0.08024399689897782, 0.04593052286853133, 0.06520488387991535]	[0.39609785624477756, 0.003513410060423575, 0.46758582402089865, -0.0009698723617575775, -0.0027380175607440026, 9.444646285628158e-05]	[-0.09710541758735303, 0.26223485350939707, 0.594593685389255, 0.0006664607918332365, -0.024224632141559982, -0.015863930353948483]	[0.0704641345269712, 0.30392687380793326, 0.5362131780935434, 0.4962660548649637, -0.3505926155980309, -1.189359318281869]	[1.8583723766711882, 1.3577729047501366, 11.01318619471651, 7.384558027932276e-05, -0.0033571245027984855, -0.003947304583580514]	[-66.91841200482628, -98.45246700321957, 55.15225322794119, 0.013634857105536127, 0.02432224260981979, -0.06892207553339365]	[1.8583723766711882, 1.3577729047501366, 11.01318619471651, 7.384558027932276e-05, -0.0033571245027984855, -0.003947304583580514]	5.639882967556811	
1252	2282.139372	2.605537	True	0.9801108510873887	0.6297262521260176	1.1547012370180518	1.0796981423777625	0.7261964265251676	0.3814109193826315	[-2.5450880901327957, 0.000732349946612972, 0.32164782731067515, 0.000303694407695447, -0.0016378568283201157, 0.0007677081104975632]	[-0.19647996789995992, -0.5041695764643563, 0.18521591100879964, -0.0029822460006945738, -0.003778477134095797, 0.008973428246638484]	[2.3782330790116446, 0.11226120177352925, -0.272224414308252, 0.08465370238679401, 0.043376392021883176, 0.0530104668933285]	[0.3991237695240049, 0.004591922970337775, 0.47298450423927846, -0.0009710806642873596, -0.0027554375877301158, -4.1660736578093973e-05]	[-0.1509683009664393, 0.1688091698537152, 0.6220097402769205, 0.0020217220583786982, -0.022154205236480127, -0.020240321192909024]	[-0.035160451841765736, 0.3416693265032864, 0.5228385900295341, 0.49443330451270295, -0.35910009019975814, -1.1967479593980836]	[1.8891639706983878, 1.2173141202098756, 10.995930727347528, 0.000789124204956095, -0.0039842809663074635, -0.002179566164990968]	[-61.41604459981951, -108.80194643237935, 35.60095775699207, 0.014413117058762937, 0.025956869249416925, -0.06875871631004415]	[1.8891639706983878, 1.2173141202098756, 10.995930727347528, 0.000789124204956095, -0.0039842809663074635, -0.002179566164990968]	5.647823100303518	
1253	2284.314466	1.856241	True	0.9882461908167203	0.627765324832304	1.1526434531583378	1.0791652357575294	0.7306124373324413	0.37974346068274006	[-2.5410896958317313, 0.0007844698034831836, 0.3264112038501787, 0.0002940057254103656, -0.0016653118177354035, 0.0007665802303238699]	[-0.1982633991017104, -0.5029793505549603, 0.19147614568595958, -0.0029542966231493875, -0.003989989226497074, 0.008750251381291459]	[2.377436545530624, 0.11532902148802697, -0.2668274607666568, 0.08906898962993731, 0.040799678001560744, 0.040725097539014786]	[0.4021369573967101, 0.0055036144733837, 0.47836979773949784, -0.0009667836781413413, -0.0027349259933012776, -0.0001823765887704112]	[-0.19874948278885107, 0.06857366755753527, 0.6321259926395524, 0.0033948514194870228, -0.020008654989029106, -0.024523264449854233]	[-0.14065646452119718, 0.3692129071801791, 0.4922677402479901, 0.49189527131501143, -0.3672146222940379, -1.2041886117808738]	[1.8625595561083346, 1.0192094152278797, 10.95260517950032, 0.0008538157223370689, -0.003443468897160104, -0.0022436159199295228]	[-54.21566381531513, -116.03081895256133, 15.60893693914494, 0.014653924752909438, 0.026478341301885974, -0.0669604759195462]	[1.8625595561083346, 1.0192094152278797, 10.95260517950032, 0.0008538157223370689, -0.003443468897160104, -0.0022436159199295228]	5.6796819721284875	
1254	2287.843644	3.126143	True	0.9967274611360183	0.6261415770715564	1.150457083855298	1.0784315457908973	0.7351303842182184	0.3781528145781699	[-2.5370618170975967, 0.0008445981866645059, 0.3312283698820226, 0.00028468578649657454, -0.0016926905616964632, 0.0007646903899272546]	[-0.20047729892059576, -0.5028089586345993, 0.19775162980563943, -0.002912362237698635, -0.004180142094472654, 0.00848429834947591]	[2.3756108578851998, 0.11859820101243469, -0.26174227400692873, 0.0934842320100553, 0.03820474457338021, 0.02834870512518954]	[0.405065931931764, 0.006184207122983405, 0.48371013340441027, -0.0008975553294366973, -0.002740251391290669, -0.00019401536823404058]	[-0.23860630852998843, -0.034462731255118756, 0.6248709547081591, 0.004774466687304042, -0.01785937849753456, -0.02878138848781242]	[-0.24170034266336984, 0.3852401767276679, 0.4455864231226451, 0.48879383589554104, -0.37500437501585737, -1.2115579680686397]	[1.7539385520088082, 0.7484240367837385, 10.873123892705623, 0.0018672057004476082, -0.003923141661141385, -0.00017304704995871768]	[-44.92460363176413, -118.61942986015129, -4.375496257441338, 0.014745191117399026, 0.025905620677581186, -0.06626443042701557]	[1.7539385520088082, 0.7484240367837385, 10.873123892705623, 0.0018672057004476082, -0.003923141661141385, -0.00017304704995871768]	5.633388140878868	
1255	2289.960694	1.810442	True	1.0054318065429109	0.6248980653729044	1.148122325805807	1.0774999417106343	0.7396067138427039	0.37666924153694353	[-2.533005532072713, 0.0009102531834008351, 0.33609877540025235, 0.0002758400473499578, -0.0017197729012235724, 0.0007628589614201489]	[-0.203038562949487, -0.5036772526611961, 0.20386854281450206, -0.0028563438207854504, -0.004348899526094675, 0.008176296799571119]	[2.3728136297116995, 0.12199728581466984, -0.2571415932037241, 0.09789393368352416, 0.03559543999005884, 0.015881737191456857]	[0.40786337334573425, 0.006600153213587313, 0.4889857043017104, -0.0008719776206346394, -0.0026755948770219628, -0.00017073479501241204]	[-0.2698657135632554, -0.1385525261355109, 0.6001814580949302, 0.0061659092787735474, -0.01570847186501904, -0.03291853151444561]	[-0.33625026901184873, 0.38931507759615414, 0.3836211212967206, 0.48501808265697033, -0.38248156094795577, -1.2188799004639255]	[1.5913337018204048, 0.44060416793802115, 10.771148770987516, 0.001143764317844532, -0.002870999261435011, 0.0003852560214082179]	[-34.89296414499745, -119.18632215486711, -24.342425679936138, 0.014954951891579828, 0.025350483649935515, -0.06403489681097252]	[1.5913337018204048, 0.44060416793802115, 10.771148770987516, 0.001143764317844532, -0.002870999261435011, 0.0003852560214082179]	5.703406905282224	
1256	2292.081726	1.827774	True	1.014227131619303	0.6240500765157388	1.145626876724545	1.0763860902803226	0.7438992450001917	0.3753136246940457	[-2.5289224230805902, 0.0009786322290604717, 0.3410216582919859, 0.00026816333279428863, -0.0017451327335497484, 0.000761614480574501]	[-0.20584858725382904, -0.5055504643993335, 0.2096598253356938, -0.002787174051820431, -0.004495225365549966, 0.007827604088722018]	[2.369155289287808, 0.12544725895695294, -0.2531704154860394, 0.10229272922639454, 0.032976200909842726, 0.0033250655173443855]	[0.4104748671471061, 0.0067206174968348215, 0.4941747300910519, -0.0006634522492836394, -0.0023956011548652676, -7.671337278652811e-05]	[-0.2899978555728313, -0.23494249919757154, 0.559484814364706, 0.007358564045676464, -0.013354397902257408, -0.036904592341638134]	[-0.41563150897129975, 0.38079794618941537, 0.31180211955405074, 0.48071224788462574, -0.38949333888483917, -1.2260707096811498]	[1.3667854320314554, 0.09907024544609305, 10.64451811202809, 0.004042544411480481, 0.0004989761962386876, 0.0015130058410281217]	[-21.991905331219307, -109.70756008637218, -42.58132954025599, 0.011834512938443275, 0.02806496679332055, -0.061333265629236446]	[1.3667854320314554, 0.09907024544609305, 10.64451811202809, 0.004042544411480481, 0.0004989761962386876, 0.0015130058410281217]	5.355835867974154	
1257	2292.816990	0.567570	True	1.0229742033385132	0.6235932979230056	1.1429648650751223	1.075116232879464	0.7478683100887068	0.37410122401625234	[-2.5248143421291993, 0.001046766791060464, 0.3459961383248564, 0.00026212019065395434, -0.0017679872685777197, 0.0007611942879502201]	[-0.20879630663587384, -0.508350714529358, 0.21496517209723767, -0.002705960993244181, -0.004617973611873346, 0.007439902754579374]	[2.3647884120088496, 0.12886073105008847, -0.24994933399714542, 0.1066750996202825, 0.03035164416414101, -0.009320824479824383]	[0.4128993804092313, 0.006543906355361348, 0.4992766948540838, -0.0005450861986652413, -0.002174595637104019, -6.0617918999815025e-06]	[-0.2989635166667462, -0.32359093289453444, 0.502708764873428, 0.008529321338782115, -0.01097736490735518, -0.0407048305678865]	[-0.4797908618599955, 0.35962058756110593, 0.23008508765377225, 0.4757161498175138, -0.3961502131248578, -1.2333090267504456]	[1.1417838264727864, -0.24255641414538637, 10.517743806946614, 0.002572266744341598, -0.0005201129500943772, 0.0011333242280630231]	[-9.090835044033255, -100.22875541958518, -60.82022600615534, 0.011581928848458154, 0.02794376787076706, -0.05808757880484071]	[1.1417838264727864, -0.24255641414538637, 10.517743806946614, 0.002572266744341598, -0.0005201129500943772, 0.0011333242280630231]	5.398964394937438	
1258	2293.309878	0.346402	True	1.031530517693739	0.6235290142849031	1.1401325700533989	1.0737166885151357	0.751374852101486	0.3730504718765367	[-2.520683150427284, 0.0011116729143290788, 0.35102133107914757, 0.0002571241078125373, -0.0017890689924811476, 0.0007612740206628022]	[-0.21177024795362948, -0.5119997595129064, 0.2196235959043989, -0.002613023619764946, -0.004716876850129627, 0.007015104991773792]	[2.3598632398939805, 0.13214558867356765, -0.24759978004342056, 0.11103469980733656, 0.027725880210609347, -0.02205625884745607]	[0.41513619726437584, 0.00606841796797175, 0.5042911864350638, -0.00045391055305409885, -0.002041120610490645, 2.312403755314599e-05]	[-0.29672334629283303, -0.4044559085314874, 0.42978072141407, 0.009659884134660575, -0.008573015565907782, -0.04430878539496289]	[-0.5286749132082016, 0.32571447608873655, 0.1384254910240588, 0.4700409933040464, -0.40244343625389223, -1.2405822769355292]	[0.9166983214161316, -0.584162455298145, 10.390947586429348, 0.0021166918538741038, -0.0019855598234782236, 0.0004663768375100339]	[3.810236964534937, -90.74994092518436, -79.05911886716576, 0.011067322740040417, 0.027947423989717477, -0.05468789265183169]	[0.9166983214161316, -0.584162455298145, 10.390947586429348, 0.0021166918538741038, -0.0019855598234782236, 0.0004663768375100339]	5.575788484079301	
1259	2295.054622	1.432560	True	1.0397523772104762	0.6238610385056108	1.1371285893253196	1.0722158921992162	0.7542833025585414	0.37218253285314923	[-2.5165307796953256, 0.0011704167583777838, 0.3560963432624513, 0.000252919051552919, -0.001809256933079274, 0.0007613951003260383]	[-0.21465869753318706, -0.5164139072092355, 0.2234775063318291, -0.002507990219128742, -0.004791883046120695, 0.006554886953759309]	[2.3545318970554003, 0.13520669177843228, -0.24623632842589321, 0.11536563775617696, 0.025102386982286447, -0.03488145559806689]	[0.4171726861136498, 0.005305786790480594, 0.5092162257295318, -0.0003869032405916028, -0.001995923605895566, 2.1060075458300567e-06]	[-0.2832608348561798, -0.4764761618247243, 0.3414496712278708, 0.01090724522914232, -0.006188849653625303, -0.047774474308328534]	[-0.5614080862686684, 0.2795647545520867, 0.03827980906228626, 0.46377498287911245, -0.40849025745499973, -1.2478819784081796]	[0.6778586945215467, -0.9105600070771163, 10.262333640865315, 0.0017134675910975472, -0.00345361174089884, -0.00033717206810120084]	[16.684929541515622, -80.10229808636663, -96.35494659461683, 0.013090193253939161, 0.0272482178322281, -0.05222819697283014]	[0.6778586945215467, -0.9105600070771163, 10.262333640865315, 0.0017134675910975472, -0.00345361174089884, -0.00033717206810120084]	5.812072828373421	
1260	2297.206894	1.883901	True	1.0475158297728702	0.6245879019109419	1.1339592173209567	1.070653510497884	0.7564890703107712	0.3715229613486622	[-2.5123592662241943, 0.0012202001610047873, 0.3612202827815934, 0.00024980773034875256, -0.0018293606718164154, 0.0007610085428498708]	[-0.2173558008425261, -0.5214689974093736, 0.22641091977649, -0.002390024695203556, -0.004842827854073585, 0.006060456318174638]	[2.3489556700211676, 0.13796258536975037, -0.24591287759262698, 0.11966225693834687, 0.022484318105776894, -0.047796353769415]	[0.4190014090750643, 0.004271913562704621, 0.5140533857939678, -0.00023531364458292183, -0.0020243615954661075, -7.846597753709585e-05]	[-0.25967772998193955, -0.53260924967561, 0.24531479977596693, 0.012207261763995019, -0.00375482125148926, -0.05113767175865807]	[-0.5768513034104888, 0.22583515794641038, -0.06010682711690007, 0.45688350378949677, -0.4142168240594699, -1.2551668210174987]	[0.43128435797005926, -1.2169289349960717, 10.135988003451585, 0.003050185413674319, -0.004680562879210853, -0.0012864812186721474]	[28.249432249384576, -61.43265133520663, -104.8515896492892, 0.014111005854785044, 0.02772611863512371, -0.05034931992581632]	[0.43128435797005926, -1.2169289349960717, 10.135988003451585, 0.003050185413674319, -0.004680562879210853, -0.0012864812186721474]	5.566184427715431	
1261	2300.382891	2.762174	True	1.0547188059857513	0.6257073663763426	1.130636981541789	1.0690769857554512	0.7579191112661373	0.3711022805026484	[-2.5081706968695543, 0.0012586935734416594, 0.3663923208840012, 0.00024768006348123255, -0.001849645899045738, 0.0007598534680805232]	[-0.21976248398183598, -0.5270025241129171, 0.22835005624009874, -0.0022589873908554995, -0.00486956407623667, 0.00553341778755175]	[2.343300861608592, 0.14034320192283925, -0.2466275614518135, 0.12391803196619743, 0.019875504939686383, -0.06080027721847815]	[0.42062038614716996, 0.003045467344943546, 0.5188132825746742, -0.00019055911733498616, -0.002032239828954405, -0.00015159288965952943]	[-0.2261566930538057, -0.5722255179213401, 0.14223254381195086, 0.013485751491913639, -0.0013449208877269634, -0.05428328720671285]	[-0.5749434905381234, 0.16469007856207182, -0.1563527622201038, 0.4492341394817339, -0.41953126228416965, -1.262385326147415]	[0.18327522130722462, -1.4313771020156378, 10.022278437184587, 0.0013278755504736663, -0.004398842818864001, -0.0011619803998947683]	[39.563281441567725, -42.13958255766086, -112.32512219666202, 0.013975164487758015, 0.02707733882935429, -0.04664019388501938]	[0.18327522130722462, -1.4313771020156378, 10.022278437184587, 0.0013278755504736663, -0.004398842818864001, -0.0011619803998947683]	5.689618818693097	
1262	2302.448299	1.763910	True	1.061281999466744	0.6272030831349046	1.127179946174215	1.067527254288595	0.758532135350538	0.37093744154377756	[-2.503967143419672, 0.0012841450414448799, 0.3716117144447518, 0.000245620952755977, -0.001870269382917557, 0.0007571805602576249]	[-0.22179320486882978, -0.5328454002633455, 0.22926431033708372, -0.0021145727610777315, -0.00487146512445541, 0.004975670515862495]	[2.337732958300394, 0.14228692999665432, -0.24834434030201857, 0.1281260771381877, 0.017280224911400365, -0.07389274282236398]	[0.42203480809927546, 0.0016628388285909578, 0.5235023588084311, -0.00022222970715586173, -0.002092116734323753, -0.0003821383958035791]	[-0.1852032438167531, -0.5946190845770062, 0.039996277201466604, 0.014851020146520339, 0.0012106100210073345, -0.05726764548865673]	[-0.5556236369506659, 0.0998725364990392, -0.24454368992387715, 0.4409002785449723, -0.42442192510533744, -1.2696542057676483]	[-0.05792826762716355, -1.6028876245437624, 9.916361561292549, 9.974181927776952e-05, -0.005277437631505091, -0.0036700533871152235]	[47.96060262472638, -22.13958255766099, -110.8204560864994, 0.015601454790004224, 0.029198960036416435, -0.043845526031216296]	[-0.05792826762716355, -1.6028876245437624, 9.916361561292549, 9.974181927776952e-05, -0.005277437631505091, -0.0036700533871152235]	5.483144447421656	
1263	2303.209109	0.589495	True	1.0671475202727119	0.6290459327272858	1.1236103196876601	1.0660402170020886	0.758315407992087	0.3710340426747489	[-2.4997506559808884, 0.0012949838266986388, 0.37687775282928004, 0.00024310598903244296, -0.0018913707469916936, 0.0007525970891014526]	[-0.2233748505738413, -0.5388246456169771, 0.22916205609436052, -0.0019569764673494114, -0.004848093955557112, 0.00438942587237333]	[2.3324166887852162, 0.1437393299835774, -0.25099451838185266, 0.1322799398468449, 0.014702439726910349, -0.08707370357068192]	[0.42324414774793906, 0.00012385955374852575, 0.5281204443805754, -0.00028246872455487586, -0.002127878543361243, -0.0005336331759666562]	[-0.13679114266491896, -0.5996966296523873, -0.061390151761531134, 0.016095171146867603, 0.003703588222751689, -0.059972171401856976]	[-0.5188305205429243, 0.031362950168692824, -0.3246431314896011, 0.43190902125058445, -0.42895523469533264, -1.2769516031829005]	[-0.29890919357934476, -1.773621581148225, 9.810616335203939, -0.00035956800924283154, -0.0049383656151694485, -0.0023918683439282684]	[56.35791166677628, -2.1395825576611145, -109.31575567472703, 0.013934883704238395, 0.028047279721602994, -0.03916909004282567]	[-0.29890919357934476, -1.773621581148225, 9.810616335203939, -0.00035956800924283154, -0.0049383656151694485, -0.0023918683439282684]	5.595203106571805	
1264	2305.864262	2.282322	True	1.0722629282072702	0.6312163198311552	1.1199480964295703	1.0646542335784228	0.7572609275258491	0.3714060786710208	[-2.4955231430714497, 0.0012900248147543144, 0.38218982002877266, 0.00024047653359088013, -0.0019129441098018622, 0.0007472490134737465]	[-0.22443619977100446, -0.5447664756150422, 0.22805661863697518, -0.0017865173011855048, -0.0048002672605289435, 0.0037765109614582306]	[2.3275118935862675, 0.14464390160010124, -0.25449926857066296, 0.13637283754350604, 0.012144705275186253, -0.10034312787587985]	[0.4242773463006149, -0.0014947216406634091, 0.5326866244609423, -0.0002453641148676654, -0.0021865559887117732, -0.0005349378437295383]	[-0.0813640744492348, -0.587364323368158, -0.1609451227959396, 0.01740176996944157, 0.006091780906338824, -0.06259323312098779]	[-0.4651365294180785, -0.039476001452872896, -0.3950173108672231, 0.4221770944812088, -0.43332574316650274, -1.2842806137692535]	[-0.5058363841825647, -1.8553631630574487, 9.727137384080976, 0.0011923748948583423, -0.005352874275219329, 1.6525268186546628e-05]	[64.21563840484394, 17.860417442338886, -106.68913370777189, 0.01523830258341005, 0.026285488743917947, -0.03764726524047547]	[-0.5058363841825647, -1.8553631630574487, 9.727137384080976, 0.0011923748948583423, -0.005352874275219329, 1.6525268186546628e-05]	5.751725204585548	
1265	2307.852379	1.683516	True	1.076614936179521	0.6336816769158953	1.1162144211725693	1.063402239838958	0.7553994794229917	0.37205611609386907	[-2.491286253288331, 0.0012687333702871297, 0.3875474725005783, 0.0002379780826622963, -0.0019350015829582587, 0.0007422909780354825]	[-0.2249315338177843, -0.5504995176013974, 0.2260082090116642, -0.0016036822349748555, -0.004728675673879173, 0.003138993881827529]	[2.3231579755768204, 0.14496754871740933, -0.25873967245998203, 0.14039823781010005, 0.00960977348885029, -0.1137011531205942]	[0.4251577052889383, -0.00314013469899717, 0.5372161247192264, -0.00025617900139454186, -0.002224652179879513, -0.0004555541216230949]	[-0.023588765087990328, -0.5581692538303634, -0.25025181161091126, 0.018553805577532046, 0.008442621625915392, -0.06488601000668527]	[-0.3981740163364199, -0.10715293936240444, -0.4503970006782374, 0.41184552436736366, -0.4372847325128264, -1.291690245767593]	[-0.6853001748408445, -1.87608709155036, 9.66139740797175, 0.0004186841163172269, -0.00507258420890936, 0.001304808798459548]	[66.68758422825772, 37.124769225325906, -94.41443318367908, 0.013103486281711804, 0.025665339938458844, -0.03222271517614489]	[-0.6853001748408445, -1.87608709155036, 9.66139740797175, 0.0004186841163172269, -0.00507258420890936, 0.001304808798459548]	5.445723970976499	
1266	2308.344890	0.350649	True	1.080226531930637	0.6363954723135606	1.1124314476894919	1.0623095454056415	0.752796674057941	0.3729731917860914	[-2.4870415199500093, 0.0012308441432977522, 0.39295034193094275, 0.00023524877546771402, -0.001957198959436782, 0.0007381153621882427]	[-0.2248383341505083, -0.5558548124456039, 0.2231193343996621, -0.001409766254555637, -0.004633771119376648, 0.002479953974276325]	[2.3194770875441155, 0.1446951015233354, -0.26356517551278963, 0.14435005253700267, 0.0071012715853297935, -0.12714771998883218]	[0.425884845806707, -0.004812234274870043, 0.5417088661760632, -0.0002912647436075271, -0.0022144583556005853, -0.00037846065428862285]	[0.03654317094669668, -0.5120200428078496, -0.3292639425022086, 0.019608070283815327, 0.010736214663513348, -0.0668932986960098]	[-0.31789624741709854, -0.1716502566083859, -0.49071442652012487, 0.4008719376146786, -0.44088440119450634, -1.2991299038921522]	[-0.8645805797373557, -1.8964779318744742, 9.595756803395865, 2.573174139338519e-05, -0.004352168314354728, 0.001262687962027487]	[69.15952295549431, 56.38912003752081, -82.1397207908698, 0.011914215235083408, 0.02478670364071995, -0.027504394453046088]	[-0.8645805797373557, -1.8964779318744742, 9.595756803395865, 2.573174139338519e-05, -0.004352168314354728, 0.001262687962027487]	5.53315906354101	
1267	2310.068806	1.442060	True	1.0831238228499893	0.6393201058688911	1.108619382895857	1.0614028829100535	0.7495186523170472	0.3741538495163849	[-2.482790249373842, 0.001176463642730644, 0.39839817501412433, 0.00023189889421211779, -0.001979080190749036, 0.0007348809869852219]	[-0.22413367035938625, -0.5606626029127235, 0.21949304455419383, -0.001206392250842229, -0.004517021974693922, 0.0018033906868970462]	[2.316587645475033, 0.1438065409753718, -0.26882153383491914, 0.14822430063552575, 0.00462457106258507, -0.14068267742474322]	[0.4265042048964528, -0.006437274453517024, 0.5461882185136914, -0.0003799651929457991, -0.0021613533155656712, -0.00026730953713181073]	[0.099038533081626, -0.4488255224579565, -0.397932731343376, 0.020442944822875717, 0.012789213638789603, -0.06838842592851614]	[-0.22476651556752666, -0.2325033403549841, -0.5156199408297422, 0.3897328235103392, -0.44370802315983454, -1.3066976410844928]	[-0.9910830854649993, -1.8321270199627773, 9.557121260348058, -0.0008349595593472748, -0.003720783528728982, 0.001801022667920368]	[71.62960592207111, 75.65265075699753, -69.8623581735462, 0.00881502668848021, 0.021039501421698695, -0.019187213515708165]	[-0.9910830854649993, -1.8321270199627773, 9.557121260348058, -0.0008349595593472748, -0.003720783528728982, 0.001801022667920368]	5.744958335412795	
1268	2311.849416	1.509457	True	1.08535797088152	0.6424246589137818	1.1047975112072834	1.0607049025259814	0.7456516565006214	0.3755966713783815	[-2.4785333484447, 0.0011063252128978034, 0.4038909172869274, 0.00022846973085425485, -0.0020015972828456526, 0.0007328800149107694]	[-0.22281430956787032, -0.5647717672728614, 0.2152548584073604, -0.0009961510716767188, -0.00438008457439588, 0.0011143268931859043]	[2.3145697731869674, 0.1423086355191637, -0.27433807697996127, 0.15201753084231157, 0.0021855529067228594, -0.15430624402676338]	[0.42705040236080494, -0.00796408639595354, 0.5506703804095431, -0.00030652417714373124, -0.0023417257837694593, -0.00013174898928388845]	[0.15988711727963562, -0.3723822172804418, -0.45181207759998626, 0.020987163517434116, 0.014748049240644564, -0.06939351294032771]	[-0.1264928630512487, -0.2841680735190297, -0.5233224698712975, 0.378076088290147, -0.44607307745594676, -1.314399294464305]	[-1.0774086879840263, -1.7093874724913136, 9.53714162720983, 0.0017513831720321373, -0.0075047856782626335, 0.0021829392736613155]	[69.48635454374964, 90.45601242404575, -52.537064836460544, 0.004613171692862244, 0.019697059078850807, -0.011259049979618328]	[-1.0774086879840263, -1.7093874724913136, 9.53714162720983, 0.0017513831720321373, -0.0075047856782626335, 0.0021829392736613155]	5.636099174399437	
