index	sim_time	step_time	success	C01	C12	C23	D01	D12	D23	H01	H12	H23	state_r0	state_r1	state_r2	state_r3	speed_r0	speed_r1	speed_r2	speed_r3	actuation_r0	actuation_r1	actuation_r2	objective	
1246	2837.331961	0.360333	True	1.8973992483703621	1.1718075927069145	1.3847189416943861	1.00857804812182	1.0789871631556316	0.3326776350551252	1.2979584502587584	0.7779704253160457	0.07799118693421853	[-2.2454639238832774, -0.010392987589378268, 0.6763652074767043, -0.002629033189351158, -0.00011426852385537665, -5.092558441489352e-05]	[-0.5022463296935084, 0.6153635384581638, 1.1422506301022335, -0.00047767282617247646, 0.00198896782966519, 0.0003537642879775493]	[1.7230040757171259, 0.1848257040764544, 0.9517196134495404, 0.0001720586723204742, -0.00048583657845952037, 0.0005787641833869964]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5530928801238698, -0.03025817024419397, 0.8785756651707459, -0.015317397491409823, 0.009929066098575974, -0.005527706560119736]	[-0.26256240001888526, -0.016995698031757524, 0.10040660839009291, 0.0025261192562767393, 0.0051768468990277755, -0.006318664114682367]	[0.1383736053813234, 0.34789809234885377, -0.05035659305837457, -0.003669496189701706, 0.0019701687888698223, -0.005808313849648633]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[5.1553087586584345, -3.2173383218680125, 9.983851640745828, 0.0005313030109721454, 0.008124489974074329, 0.009139830468495895]	[-30.7524348141408, -98.03458307193463, -78.68418040053105, 0.0013511526689225382, -0.004865773888713355, -0.005035271803444121]	[-113.23229675272052, 29.34879876683165, -57.63397696861231, -0.0007645718952555317, 0.001414965068014607, -0.003419895595997621]	7.845635400556754	
1247	2840.481698	2.718388	True	1.9157553743933087	1.167702427484716	1.386795161027825	1.0024034988914796	1.079748309083266	0.33358998209241497	1.2971300990650727	0.7757757124320611	0.07854890411241469	[-2.239903416454595, -0.010689407899746454, 0.6851842169562385, -0.002780287190365178, -1.259480223817495e-05, -0.00010353014706252185]	[-0.504921867531825, 0.614779330105033, 1.1428757903379496, -0.0004517190558490286, 0.002037684224556418, 0.00028907394401292224]	[1.7238738765511294, 0.18835542600219565, 0.9509486476039727, 0.00013503932725882905, -0.0004653726047463006, 0.0005196677900034538]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5591293805665105, -0.03371316659080761, 0.8849934731160749, -0.014930021173274055, 0.010431872825387762, -0.004937719524513606]	[-0.2728378652290773, -0.09980656912119583, 0.023435740844997024, 0.0026901630943548787, 0.004570784201726178, -0.006615061558292803]	[0.035841216526696223, 0.35793531734442874, -0.10406853365387278, -0.003739120292493403, 0.002120409620272599, -0.0060117394396590855]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[4.701313742829997, -3.7937394129939648, 9.997821238227202, 0.0007648729062020842, 0.00717895557709654, 0.009806097539846743]	[-10.752434814140798, -94.872818760084, -81.65241437028865, 0.0013265188267580998, -0.005205037208784348, -0.004289686263635996]	[-118.25999255897523, 9.34879876683165, -54.18387594281779, -0.00048599662545496407, 0.0011189179436053836, -0.002841112766709882]	7.54592714267623	
1248	2842.706676	1.888964	True	1.9350877338644277	1.1652940535461573	1.3869424909259003	0.9959212391872064	1.0800991837721514	0.33444400699129256	1.2960053155540423	0.7743316268790242	0.07896748729336822	[-2.2342835352766524, -0.011021508143848606, 0.6940671561500342, -0.00292737075412202, 9.365586399700249e-05, -0.00014989423119104108]	[-0.5076146749334056, 0.6133912894861443, 1.1427289379361572, -0.0004238112789333818, 0.0020800374003771146, 0.00022171242309732632]	[1.7237254915615976, 0.1918981594068113, 0.9496699097229089, 9.700439144300356e-05, -0.00044373076731426826, 0.0004588146082957915]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.564787231507594, -0.037637931985226046, 0.891447982724688, -0.014482327652976693, 0.010842267288318967, -0.004273913354665086]	[-0.265727304528032, -0.1777210670212118, -0.054094733472557624, 0.0029186079501619154, 0.003904204677642609, -0.006853673894463375]	[-0.06534657044285898, 0.3505887910844852, -0.1517842009041951, -0.0038725458925419104, 0.002206066821968072, -0.0061595054343056175]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[4.241554742824562, -4.3120962247986645, 10.00668594878549, 0.00134259405411388, 0.0059180841939890745, 0.01094332280948815]	[9.247565185859202, -88.74192686269446, -81.895805351067, 0.0024077026999135918, -0.0060193557671103575, -0.0033463977275596424]	[-116.30335430384591, -10.65120123316835, -47.02545232553439, -0.001589652036654543, 0.00012797693192264574, -0.0019382661149236072]	7.445989208881418	
1249	2845.137502	2.072281	True	1.95499704458965	1.1647460300344112	1.3851758905623301	0.9892461955800755	1.0800128917803442	0.3352062459935442	1.2945063082703412	0.77373429845508	0.07922964730458666	[-2.2286080645771738, -0.01139354848972511, 0.7030143414031725, -0.003069682703376002, 0.00020336625322856755, -0.000189518219834692]	[-0.5101513145726292, 0.6112517272364986, 1.1418070944730723, -0.00039361444465430267, 0.002115584008939423, 0.00015207658904409948]	[1.7225724451457007, 0.19527968081555475, 0.9479435405094612, 5.7737037876008e-05, -0.000421049722298286, 0.0003966129306930052]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5700573176585895, -0.0419473027209109, 0.8979316101832356, -0.013974972495852165, 0.011120922293110411, -0.003584536290340058]	[-0.241277055556431, -0.25008598066553867, -0.13157086624288114, 0.003149398197901824, 0.0032094151856618086, -0.0070707088133888955]	[-0.16518053627818516, 0.3257642466837221, -0.1934742323847497, -0.003985405415426882, 0.002328701716370684, -0.006281268267170753]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[3.7728283648400067, -4.729825304280516, 10.006658641213631, 0.0019163582594483699, 0.004045545874395948, 0.011305096360516525]	[29.124352035240044, -81.89231172154439, -81.4318458474079, 0.0024988744209365294, -0.006329526227330986, -0.002985210847028527]	[-114.34155858077682, -30.65119689318762, -39.864398616925094, -0.0013447770346782175, 0.0007654433746482777, -0.0015127813538260426]	7.784774331257445	
1250	2850.795631	4.970913	True	1.97510340212878	1.1660865989461986	1.381634849479979	0.9824938768911317	1.0794876044156232	0.33584731096680015	1.292602560220255	0.7740036370848971	0.07932782340796404	[-2.222885382777077, -0.011751126538379491, 0.7120206759588179, -0.003206468777477918, 0.00031556772044466453, -0.00022233217219775592]	[-0.5123846062142646, 0.6084736442718721, 1.1401797293557157, -0.00036120178091601335, 0.0021440982454137584, 8.044778769413485e-05]	[1.7204901025883719, 0.19834310606251424, 0.9458560888834661, 1.7452080357012255e-05, -0.0003971837931242641, 0.00033330410493080334]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5740290007311053, -0.034979632568637516, 0.9034037616880405, -0.01337669797380233, 0.011337195936635023, -0.0029072924740457208]	[-0.20472920062275843, -0.3054051293025709, -0.1951101088482528, 0.0033630009709044615, 0.0024976082565773905, -0.00725299368371433]	[-0.2512848353692815, 0.2870214820251395, -0.2238922493046814, -0.0040758259534974094, 0.00244349491983798, -0.0063807473901524355]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[2.260243545987893, 8.229532803926329, 8.812490619387514, 0.002997270574202068, 0.003296536443529779, 0.011063132351548547]	[42.91347169544595, -61.89231172154439, -65.03916563480118, 0.002283484130546464, -0.006475661839445528, -0.0024152329899398695]	[-98.17792732722222, -46.45978080141386, -26.714800022667333, -0.0010741446047408244, 0.0006875371781727938, -0.0011484979585287811]	6.262287018257997	
1251	2851.563645	0.578211	True	1.9950499612712866	1.1692110010262942	1.3765802433536483	0.9757788476042849	1.0785464809151226	0.33634186388820786	1.2903096862909562	0.7750852111723515	0.07926434995453228	[-2.217128435204752, -0.011981230257897374, 0.7210756308975186, -0.0033361764096337286, 0.0004296350475199545, -0.00024843758021462136]	[-0.5141931944683769, 0.6052280230570449, 1.1379861262492383, -0.0003267461493359898, 0.002165415427137396, 7.174314731962622e-06]	[1.7176159444885095, 0.20094900690468823, 0.9435206526057963, -2.3625769994080495e-05, -0.0003722132827654816, 0.0002691112180975396]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.576698230929447, -0.016679620209990705, 0.9078603722838257, -0.012559058117782731, 0.011490476690324426, -0.0022386243195251444]	[-0.1560414249879794, -0.3435860811415177, -0.244649340710816, 0.003558993617577357, 0.0017698067935222293, -0.007400302030078996]	[-0.3236110018487887, 0.23428511815202935, -0.24298726203739138, -0.004143706576581305, 0.002550100108553958, -0.006457869399660231]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.7482265248134279, 21.18221690945727, 7.618897776243787, 0.006137328844549225, 0.002547360727362747, 0.010878814625328546]	[56.702465863986674, -41.89231172154439, -48.64625310707501, 0.0020676608227410435, -0.0066213527287779204, -0.0018440719513400047]	[-82.01399671199117, -62.26825146818091, -13.565084369346177, -0.000805644550823791, 0.0006073989453709812, -0.0007846025327287307]	5.944212491320327	
1252	2852.339024	0.586697	True	2.014465008181958	1.1740224098731853	1.3702749371421221	0.9692133602275648	1.0772102035273963	0.3366628812053981	1.287644616832855	0.7769241115861779	0.07904177303220164	[-2.2113502104063603, -0.011970302819814663, 0.7301685985698586, -0.0034567169727536804, 0.0005449144915517545, -0.00026871015908672813]	[-0.5154552395247822, 0.6016867330678326, 1.1353662140309901, -0.00029042240702963204, 0.002179372377896763, -6.738832122760624e-05]	[1.7140879150834842, 0.20295718806922566, 0.9410508513764879, -6.526598286530388e-05, -0.00034621608178171995, 0.00020425572077754654]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.578060715912769, 0.01301102527171662, 0.9112971274670474, -0.011543335188085582, 0.01157622423013732, -0.0017371727503461068]	[-0.09517120215970913, -0.36453590201030817, -0.2801253111579607, 0.003737382264527398, 0.0010252949217319236, -0.007511403956407984]	[-0.3821105983111827, 0.1674793076242866, -0.25070813353302057, -0.004187987638243182, 0.002649338989211535, -0.006513037852822117]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7634802487514247, 34.13132576295206, 6.4256148958331885, 0.008941795385269617, 0.0017338124605825282, 0.008162390801963858]	[70.49140826979638, -21.892311721544388, -32.25328595211113, 0.001857861421318145, -0.006794820082675022, -0.001255723947193011]	[-65.84999415101328, -78.07667570692014, -0.4153466295486048, -0.0005234336415732955, 0.0005435083853084968, -0.00042871490471929895]	5.953385518901994	
1253	2855.266821	2.523554	True	2.0328807066063015	1.1804258902100453	1.3629836728695184	0.9629256118989749	1.0754985822607535	0.3367824924710721	1.2846059842518893	0.7794630240053084	0.07866328710076594	[-2.2055511856328867, -0.011747689808574291, 0.7393018772531021, -0.0035664227414295992, 0.0006607379717184889, -0.0002842532465950515]	[-0.5160502316065194, 0.5980225338931436, 1.1324617026506572, -0.0002522371717769677, 0.002185979112145075, -0.00014288025781958663]	[1.7100460270754811, 0.20422829294920883, 0.938561140170408, -0.00010710347114030293, -0.0003192172506954417, 0.0001389916676117748]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5806320309425511, 0.025424994044545273, 0.916207616954922, -0.010392371958963004, 0.011596359263513436, -0.0012897318831774007]	[-0.022439101656400215, -0.36816115297791974, -0.3012499164240302, 0.00393181607659752, 0.0002994562169360843, -0.007586638327649767]	[-0.4264140144943346, 0.08685016347000245, -0.2469410746590808, -0.004182804299677374, 0.002750951582957014, -0.006539325069345263]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.6179184911774138, 14.13132576295206, 8.098789535451367, 0.010753236143751317, 0.0009577591095509628, 0.007265006956107593]	[83.8632990964927, -1.892311721544388, -15.602592680982024, 0.002190912282382165, -0.006419941275254119, -0.0006753203799991476]	[-49.31741242389077, -93.51532561172182, 12.806036053601337, 0.0001690945010309053, 0.0006380476709128896, 3.623656702378761e-05]	6.318452991519845	
1254	2856.042484	0.585843	True	2.0497319818329265	1.188326383850218	1.3549701117963493	0.9570591625261943	1.073431257012317	0.33667230582715146	1.2811744130075609	0.7826421666356762	0.07813271507918415	[-2.199719273564813, -0.011486642362281802, 0.7484908050879455, -0.0036645806175277557, 0.0007764625711818294, -0.0002952389707074394]	[-0.5158590027489762, 0.5944090792294184, 1.1294160997494207, -0.0002122134963714469, 0.002185300257380233, -0.00021895517789104416]	[1.7056323716214827, 0.20462381013686853, 0.9361668118677683, -0.00014878970886360781, -0.000291261950124468, 7.358031255331472e-05]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5844164050230719, 0.020468787694420152, 0.9225984731933948, -0.009234335499658387, 0.011553423478492305, -0.0008233559887494484]	[0.06219644809229995, -0.3543678886372601, -0.3079583592171056, 0.00410530872000498, -0.00043220833914823614, -0.007628366011873196]	[-0.45647139441442797, -0.00767726155186094, -0.23163422259784353, -0.004157376873789924, 0.0028411495673203286, -0.00654223124392443]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.9992989005894013, -5.868364791357028, 9.77194048052646, 0.010536134455045603, 0.00022740592360043417, 0.007535984288844569]	[97.23516257672175, 18.107688278455612, 1.0481098124410266, 0.001936866106534878, -0.006455011022438507, -0.0001351188606327861]	[-32.78481444012312, -108.95395082432368, 26.02741925856975, 0.00039165998367146984, 0.0005146671991757478, 0.00041135560352866175]	7.126942077099719	
1255	2858.484735	2.083244	True	2.0644413722913173	1.1976284945387903	1.34649867522618	0.9517542325251307	1.0710275198493464	0.3363061195978357	1.2773322535431728	0.7863992655113181	0.07745584756504041	[-2.1938424014828835, -0.011360695384165771, 0.757750788830634, -0.0037516994904253464, 0.0008914619154880893, -0.0003009506963416132]	[-0.514761937920664, 0.5910209186987571, 1.1263736008588463, -0.000170506035818163, 0.002177327678437311, -0.0002953452352533757]	[1.700993174003711, 0.20401695537548006, 0.933981653201015, -0.00019030524172304497, -0.0002622104894034496, 8.157613230433767e-06]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5894082784493389, -0.0018214314624545183, 0.9304656083277336, -0.008185555399870188, 0.011447563785345076, -0.00023324548568965967]	[0.15877393659525102, -0.32306186994592645, -0.3001851019309774, 0.004268595205293694, -0.0011597129379827258, -0.007649924821424254]	[-0.4715017638464496, -0.11367757161344706, -0.20514211013757264, -0.004148307704877034, 0.002970729296379036, -0.0065413212083322994]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[3.369411180179947, -25.71845671512361, 11.432732804888749, 0.008488669973570768, -0.0004971763753928145, 0.009478764160899544]	[110.60329301639842, 38.107439782724754, 17.699335322361275, 0.001859875906427797, -0.006347764353582193, 0.00018979867614145676]	[-15.413087437344533, -121.52445833356117, 38.782231163112755, 2.8910531480796106e-05, 0.0012054122938393126, 0.0004724849285282924]	8.134234592528635	
1256	2862.558665	3.544241	True	2.076631476245795	1.2081843248785955	1.3378587618748428	0.9471009650906528	1.068316050299997	0.33567992440454036	1.273102247667805	0.790642957811363	0.07665102466386778	[-2.1879218377936507, -0.011370136978666656, 0.7670821167290716, -0.0038283202579569163, 0.0010050839329564514, -0.0003006659326573501]	[-0.512677513613722, 0.5880208666744289, 1.1234756519237856, -0.0001272612982415092, 0.0021621169093857424, -0.000371756040096938]	[1.6962901399393475, 0.2023820416161995, 0.9320965834019035, -0.0002315864685291481, -0.00023194164238537097, -5.7038556420885955e-05]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5929365032009057, -0.006793603943417909, 0.936907781680074, -0.007135983305464928, 0.01127348564192739, 0.00037678576856763437]	[0.2596263103664321, -0.27668000363835527, -0.27857185384980826, 0.004412543493350576, -0.001880308688309212, -0.007632635479637482]	[-0.4691879064544874, -0.2133387071927519, -0.17168388770323184, -0.0041101010476800376, 0.0030851174067369315, -0.006496601429084902]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[1.6682237517238552, -5.718456715123612, 9.75695993824684, 0.008231403310810749, -0.001304392698512411, 0.009755491726955324]	[115.12167824575377, 55.20340278483444, 33.53924083149165, 0.0016416904724277598, -0.006214366562083357, 0.0008115195203705226]	[4.55820439785499, -113.59508043328177, 46.63799981008056, 0.0003940418869501949, 0.0010250207906005713, 0.001171844901571109]	7.823690926289649	
1257	2864.775590	1.881223	True	2.08630606781592	1.2197030240346265	1.3293574725736885	0.943099296616601	1.0653653698953516	0.33481051093634995	1.2685664741878524	0.7952307838953042	0.07574737500503528	[-2.1819721996829684, -0.01134157538915796, 0.7764698846584756, -0.0038938356089548497, 0.0011168004186876024, -0.00029465324465177906]	[-0.5096265071961825, 0.585530182221958, 1.1208468685818864, -8.276879104895556e-05, 0.0021396895448462334, -0.0004479108689788972]	[1.691696890571168, 0.19978267714718945, 0.9305815325001152, -0.00027220140601265396, -0.00020071452280784292, -0.00012172161724317856]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.5949976312386883, 0.005615732039146299, 0.9419207554895868, -0.005965882277306579, 0.011062048080812844, 0.0009124212361328426]	[0.3519621675465478, -0.22110015195518595, -0.2458988645052157, 0.004517692028375474, -0.0026035297185663256, -0.007598736317218618]	[-0.4494686751264332, -0.30662413351618706, -0.13122866952248116, -0.004014601273274214, 0.003162841673848063, -0.006438393371820017]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.031011498680027838, 14.246685794521145, 8.08370608418076, 0.009911368949672442, -0.00161816842883623, 0.008525058905947227]	[104.93853504147434, 65.4643262337667, 46.11736376619602, 0.0011175357986907464, -0.006250991631621983, 0.0010754854767396295]	[24.52978709326177, -105.6632276640185, 54.49312269533473, 0.0012076629604634717, 0.000505542045084155, 0.0013840552198102118]	7.628903364707741	
1258	2870.663633	5.181890	True	2.093686450195591	1.2317384352801106	1.3212950306680578	0.9396958327542899	1.0622965452582775	0.33371774449256025	1.2638177598099327	0.7999855467748009	0.07477451650939226	[-2.175999277482394, -0.011235620946113082, 0.7859100323851674, -0.003947418004018465, 0.0012261502614346895, -0.00028339813174378377]	[-0.5057366504918531, 0.5836118659664589, 1.1185812008707785, -3.733135199858319e-05, 0.0021100780978618662, -0.0005235289129360174]	[1.687387525020593, 0.1962857934693481, 0.9295056634366675, -0.00031174933497801207, -0.0001688037691122567, -0.0001856871667132736]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.597369012356848, 0.00851374240858598, 0.9475814253524262, -0.00475101862467535, 0.01079599269983926, 0.0014247195783560014]	[0.42720019386499164, -0.1621035962063908, -0.2055732861055037, 0.0046008658614198165, -0.0033176302469774635, -0.007525135256651701]	[-0.412314227096923, -0.3928999478288371, -0.08395505813898017, -0.0038962744158889404, 0.003222290425863192, -0.006352788886737837]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.3160538904730187, 3.2606006680081006, 8.80091051508416, 0.010401083219710852, -0.0022099518895550042, 0.008114986621540029]	[84.93853504147434, 69.03753606124565, 54.72879019529609, 0.0008673072453971744, -0.006117215511579165, 0.0017069543525446806]	[44.46547942483443, -97.04400686665578, 62.1070704348121, 0.0014691709288435048, 0.00028413363640852803, 0.0018173653250949668]	7.336338871959023	
1259	2872.367698	1.418938	True	2.0990421614643577	1.243774769864056	1.313965049559974	0.9368263555635398	1.0592533317560489	0.3324257107393402	1.2589395981297926	0.8047210212366448	0.07376273724720557	[-2.170000008026421, -0.011147432904819801, 0.7954094112190199, -0.003988397915546045, 0.001332587458808683, -0.0002671040521229391]	[-0.5011789593215655, 0.5823001109110273, 1.1167558270972413, 8.834529001092612e-06, 0.0020733769192720687, -0.0005982132221010039]	[1.6835355041369577, 0.19196449917421415, 0.9289358615117063, -0.00034977361523601323, -0.0001363717456110127, -0.0002486632931531381]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.6000493901786516, 0.0019018457808745064, 0.9538892323637865, -0.003447167739810338, 0.010475447284252069, 0.0019189156871297901]	[0.48528032279638134, -0.09967351500666986, -0.15756167655217107, 0.0046624545066962925, -0.004021987035945538, -0.007411710720378514]	[-0.3578871820712922, -0.47155919467814683, -0.03013361665098652, -0.0037094178901163517, 0.0032675034372202675, -0.006240206724661873]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.6604456221252994, -7.6646091363820545, 9.514118846584932, 0.011623064508236483, -0.0028022069563853483, 0.00779012311857421]	[64.93853504147434, 72.6087923252023, 63.33894816450045, 0.0006268430030851656, -0.005991257679653041, 0.002337585084299142]	[64.14421835454417, -87.77226398356902, 69.37525155178707, 0.002461740931413813, 0.00012993755300232983, 0.0022420723128480733]	7.537203314101295	
1260	2876.609982	3.699353	True	2.102723409603189	1.255338426063943	1.307610543231253	0.9344128114521617	1.0563570656697854	0.3309723497372012	1.2540288035820026	0.8092584340470179	0.0727444638052475	[-2.1639757587587884, -0.011075864473213131, 0.8049680198556235, -0.004016186957379517, 0.001435537413466006, -0.00024601893436971824]	[-0.4961250648208154, 0.5816275462546404, 1.115446944299448, 5.5479793320448154e-05, 0.00202961634946008, -0.0006716323161716783]	[1.6802841445172716, 0.18694184522417048, 0.9289064442339202, -0.0003857665079288113, -0.00010358838598678622, -0.00031042364294541435]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.6021502954953236, 0.005064108654501473, 0.9595461333974014, -0.002114820670091476, 0.010094643100003704, 0.0023808348937767454]	[0.5261422774156311, -0.03414589417984258, -0.10209481982328679, 0.004695589985796314, -0.0047300198637886155, -0.0072716883657671285]	[-0.2920656816911923, -0.5332063846595329, 0.023999103489272915, -0.0034895836605338183, 0.0032929112784507494, -0.0061093541941316205]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.016335317743813693, 3.586182793519404, 8.734585125166891, 0.011904147956966569, -0.003490413404132913, 0.007240227824759359]	[44.93853504147434, 75.77335671870122, 71.64448828049198, 0.00027970569691879627, -0.006097181106442283, 0.002754280215338006]	[77.00532019937332, -67.77226398356902, 69.45362126753645, 0.0028862625215217877, -0.00011111970308833022, 0.002525878460157507]	7.140971966071994	
1261	2877.135288	0.359785	True	2.1051581430840094	1.2659998345245032	1.3024304798758277	0.9323636491768758	1.0537071007644496	0.32940906004967546	1.2491956242476352	0.8134261092720304	0.07175416558963625	[-2.1579323455796766, -0.010923033021438886, 0.8145789687268762, -0.004030166864509507, 0.0015344394712071285, -0.00022065364158998613]	[-0.490747220054243, 0.581625233837426, 1.114729759326036, 0.00010234856601915108, 0.0019788717051255917, -0.0007434967758619959]	[1.677747603791205, 0.18138833583329353, 0.9294204737061098, -0.00041949982317938294, -7.062371268763496e-05, -0.0003707666294628814]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.6036696778992476, 0.01805326869069337, 0.9645492011557197, -0.0006873124395413244, 0.00966240425540197, 0.0027720646669267303]	[0.5497255693392656, 0.03449605589141369, -0.039139065237573684, 0.0047058168954071415, -0.005419275710458839, -0.007100243441484131]	[-0.21480972973248014, -0.5777492689969653, 0.07844450196914586, -0.003257118898741254, 0.0033040676566183907, -0.0059564747353245935]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.6931077023612101, 14.836760491680883, 7.9550646228497195, 0.013279810804977909, -0.004042583618259926, 0.006079334870434645]	[24.93853504147434, 78.93791279981532, 79.95002148401241, 2.391235992290692e-05, -0.005861281259359461, 0.003246140777264676]	[89.8664156209399, -47.77226398356902, 69.53198456678989, 0.002988822202024829, -0.0002614973077892225, 0.0028683792551130695]	7.357343827239826	
1262	2877.661399	0.361240	True	2.1067799029412595	1.2753203306480385	1.2986300149019314	0.9305889649556216	1.051404571157356	0.32779058274253575	1.2445502214178013	0.8170545794676798	0.07082660793122035	[-2.1518756203047325, -0.01059054490969003, 0.8242353395368786, -0.00402899260619872, 0.001628790645586195, -0.0001919692307649629]	[-0.48521830265235777, 0.5823244337822029, 1.1146798039081978, 0.00014921270878929694, 0.001921344732410431, -0.0008134985892648021]	[1.6760404757643281, 0.17547537821274095, 0.9304809913724698, -0.00045085002070850884, -3.762069254162408e-05, -0.00042947567972204034]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.6046054863995957, 0.040922112460874786, 0.9688955097261485, 0.0009142221109190697, 0.009181843778577826, 0.0030410240211627875]	[0.5559694988087672, 0.10626921628856961, 0.031339388332257814, 0.004693142880838035, -0.006086926975769326, -0.006898492892329338]	[-0.1260791925240343, -0.6050950996159183, 0.13320398408992978, -0.003012595115502846, 0.0033008196264144416, -0.005782333462338386]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-1.369860151373533, 26.086859002379526, 7.175574140544419, 0.01594249366984254, -0.004551777715342781, 0.004099898427863527]	[4.9385350414743385, 82.10245933104048, 88.25554607861088, -0.00022989243348842613, -0.0055980785736389335, 0.0037179697070794894]	[102.72750231198295, -27.77226398356902, 69.61034064255635, 0.0030869458253109574, -0.00041305506519201667, 0.003197123098994552]	7.818716596777	
1263	2883.062940	4.744073	True	2.107929844543656	1.2830747688651685	1.296182247721437	0.9290203928173107	1.0494674823255286	0.3261736056896554	1.2401823326602486	0.8200065749623043	0.06998307640916279	[-2.1458056932668894, -0.010115577876717408, 0.8339393169298059, -0.004011608318782876, 0.0017181112405899798, -0.00016079762662422366]	[-0.4797118257543504, 0.5837547390174929, 1.1153711333469312, 0.00019584549192420403, 0.0018572678552260576, -0.0008813415626280971]	[1.67513475051084, 0.16937521068011066, 0.9320059250362828, -0.0004797017472030784, -4.724640695325461e-06, -0.000486339431644199]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.6061136754048734, 0.04647650266511496, 0.9743005447770264, 0.002552956456607128, 0.008654441955379132, 0.00326524601154773]	[0.5448131543354578, 0.18081704537517862, 0.10901539322129353, 0.004657867294500673, -0.006729654643200245, -0.006667692661391227]	[-0.05445877345093947, -0.6151716515591209, 0.17124749121745841, -0.0027570844095783, 0.0032828475759201638, -0.005587210947146553]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.7172066843763909, 6.086859002379526, 8.367854864589928, 0.016446464934379592, -0.00504545740353453, 0.003366838117432042]	[-15.061464958525661, 84.838613848346, 96.14902483204003, -0.0004775985267783359, -0.00529940551915912, 0.0041676260796925275]	[82.72750231198295, -7.796377830828725, 50.14657706704372, 0.003172969178026225, -0.0005687887083180085, 0.0035198992771651584]	6.553776846051315	
1264	2885.994270	2.511390	True	2.108879027812886	1.289277599915037	1.2948289490632323	0.927599652756892	1.047835121565281	0.32461474067892604	1.2361458239421315	0.822199652224931	0.06923144081775848	[-2.1397168985614887, -0.009671550460790743, 0.843702218823365, -0.0039783979238616545, 0.0018018476641744167, -0.00012725165984222615]	[-0.47439882671454986, 0.5859071923133161, 1.1168381101846285, 0.00024189110428562646, 0.0017867614481879826, -0.0009466551217286746]	[1.6748591347200252, 0.1632609370508771, 0.9338275892811235, -0.0005059549785712178, 2.791624584992159e-05, -0.000541062456379985]	[3.5, 0.0, -1.0, 0.0, 0.0, 0.0]	[0.6081942435134142, 0.034681684066453035, 0.9807655457783659, 0.004077588965627474, 0.0080633747132484, 0.003510992394694609]	[0.5168398868663194, 0.2507728453054305, 0.18627873446311347, 0.004573853613531686, -0.00737319089658366, -0.0063917036613418705]	[-8.538632965984089e-06, -0.6078837247110395, 0.1924980212303246, -0.0024925868597354323, 0.0032498841897672603, -0.005354004055086595]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.06682348672200034, -13.845189632484391, 9.556074038305043, 0.014571043476468707, -0.005817159044561311, 0.0036947800578780894]	[-34.321616556390985, 79.10869439819825, 95.27316876083297, -0.0011419224277931465, -0.005428816027083146, 0.004872909915660229]	[62.727502311982946, 12.181296058436093, 30.681049082901193, 0.0032324124039682985, -0.0007281932818488501, 0.00411425874976093]	5.600271260467813	
