index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	
638	1199.527586	4.044033	True	0.8947012510709532	2.6736268737696904	0.7937285534459725	0.3437931238689702	0.2938783910381914	0.16944549415371818	[-1.5157187223860034, -0.002510474060644337, 1.970255879677418, 0.0012390313661753175, 0.00043182586462668437, -0.0015415896718615583]	[0.8454182688311584, -0.09310883461302774, 0.9694296438429872, 0.0009251160057020624, 0.001058462750212606, -0.00013536475923214483]	[2.1742230846067767, -0.016848105140117895, -1.1195173538100667, 0.0009533443226224403, -0.00050471230796226, 0.0010706895245767283]	[-0.6861549932822906, 0.02286366055322835, -1.2156201605030688, -0.004844066961745018, -0.006820642087408999, 0.008745925827984505]	[0.1138267147524409, -0.0678728095743926, 0.33260823614993207, 0.0033556668155853724, -0.006031800037414663, 0.007933468328562418]	[-0.07936518267272274, 0.5452483144146709, 0.001362096495785588, 0.003366578228530732, -0.010506276473217785, 1.8495205435425905e-05]	[3.119756088724355, -1.0080556320235612, 9.837546174102066, -0.006680644655787785, -0.002243385438724756, 0.008611151852108086]	[-20.34098550926967, -124.94730105821438, -39.160580209737766, -0.0032594138446047577, -0.003590767958098099, 0.004441108013508815]	[-108.78279291570396, -15.269685454478147, -69.4501901395759, -0.002739257223389199, 0.0021213581428943724, -0.004088486574486421]	
639	1201.953036	2.418651	True	0.8879826055131347	2.6769263627801094	0.8011369262811461	0.3424439097855847	0.2971851576633812	0.16826269258638388	[-1.5225724971442438, -0.0021972229037189456, 1.9581715843471097, 0.0011868683124308613, 0.00036239875156360323, -0.0014515731067905153]	[0.8464047959117512, -0.09429420870249314, 0.9725155212075317, 0.0009570223039366693, 0.0009960882810706286, -5.476715525972345e-05]	[2.172966692240616, -0.011534590824298903, -1.1198208375511853, 0.0009854593932157691, -0.0006089352592795433, 0.0010694556495881823]	[-0.6837302128744975, 0.034811371890696725, -1.201844690827051, -0.0055949337602996, -0.007041351944927633, 0.00927460710264409]	[0.08284696435956006, -0.16869268203726526, 0.2849576507073718, 0.003007980067075051, -0.006426641267130398, 0.008197975137879218]	[-0.17086417373966056, 0.5176383772191502, -0.06299678803384351, 0.0030552641474136076, -0.010335815175848011, -0.00024525109023859995]	[5.5459642932316076, 13.569251891549523, 29.288045016992186, -0.008735896230878854, -0.0020926216056056084, 0.0078281952345703]	[-36.030430346192, -115.20065374946279, -49.2127685366169, -0.0035264922016070657, -0.0034151183405719487, 0.0036675151782787456]	[-104.71573367662863, -35.05011588250364, -66.66821299332648, -0.002878639852395262, 0.0021202310737238983, -0.004212011005942458]	
640	1206.458464	4.499297	True	0.8815480338886719	2.6819223016397276	0.8082968979799099	0.3410554308369755	0.3003696748863893	0.16716180634935293	[-1.5294114762292856, -0.0018356728964342012, 1.9461378205557915, 0.0011272128566691525, 0.00029086904624713, -0.0013565489705198925]	[0.8470317248603094, -0.09640292323610827, 0.975101684083557, 0.0009853247521036852, 0.0009299418732997304, 2.8123426664836283e-05]	[2.1708475597236685, -0.006574405056686917, -1.1207334763653247, 0.001014420757734628, -0.0007112582008040714, 0.0010655541703594664]	[-0.6833791572120268, 0.03278904663921517, -1.2054375637272015, -0.006341415495032313, -0.007240940522853722, 0.009747110412761202]	[0.04202054716479474, -0.25262110320429143, 0.23276660916395853, 0.002635562825892599, -0.006785135630557475, 0.008393121754016172]	[-0.2520717734041178, 0.4746288307945446, -0.12028581331753181, 0.002735531935446874, -0.010126834550518621, -0.0005147729222469924]	[3.1560915963907905, -2.5275990108922457, 9.288045016992186, -0.008747511929238578, -0.0019091591006518169, 0.006894304907693587]	[-47.208957407988564, -95.20065374946279, -54.17571181446193, -0.0038246736361767127, -0.002961495331868375, 0.0025416624473538598]	[-92.53187542083651, -52.53986359862003, -58.22279369511621, -0.002917932539407406, 0.0024753270776960833, -0.004285755350222148]	
641	1207.027674	0.559253	True	0.8755660454673885	2.6879807056501472	0.8152899718098656	0.33967277661769385	0.3035619318610328	0.16614255378061787	[-1.5362566555678485, -0.001565790925724317, 1.9339803503889816, 0.001060951026906055, 0.00021781619720716416, -0.001257297182644748]	[0.847200577428542, -0.09926558804814808, 0.9771427930788059, 0.0010098350140694524, 0.000860359538132842, 0.00011275552749534196]	[2.167969024938056, -0.002121879334107159, -1.122184700697577, 0.0010401129221670547, -0.0008112497461333163, 0.0010589423487450962]	[-0.6851090213843526, 0.01672166805986282, -1.2264763493183735, -0.006914758052581014, -0.007346147837280951, 0.010119497148977405]	[-0.008687126036025167, -0.31956644160949643, 0.17601461358402135, 0.002250441603918656, -0.007112932568048029, 0.00854728420421781]	[-0.322951840592602, 0.41613617777012374, -0.17047306237970564, 0.0024010033902262676, -0.009870137307644473, -0.0007872409252768229]	[0.7663296125186934, -18.623644106864173, -10.710991842741844, -0.006082527657117875, -0.0005620755451432287, 0.005262866018560694]	[-58.38748446978512, -75.20065374946279, -59.138655092306955, -0.003938019560768852, -0.0026092484667812593, 0.0018736889291012045]	[-80.34801716504441, -70.02961131473643, -49.77737439690594, -0.003066158775559598, 0.002979620634700628, -0.004313924517528686]	
642	1208.849889	1.815939	True	0.8701706044003845	2.694490904600621	0.8221009890053972	0.33834091955137285	0.3068084459724284	0.1652073273878927	[-1.5431084890924032, -0.001384987151675532, 1.921698494686603, 0.0009891607357532307, 0.00014391773999047596, -0.0011545331772680129]	[0.8468125045489325, -0.10271192361666986, 0.9785933019614037, 0.0010304478298947745, 0.0007876569972681378, 0.00019872795296738412]	[2.1644347563032516, 0.0016678110179221277, -1.1241035922481346, 0.0010624018567323684, -0.0009084439908484799, 0.001049601308210486]	[-0.6848558753655628, 0.015265661511468255, -1.2301795837616634, -0.007445606972873924, -0.00741066270231221, 0.01044868860397923]	[-0.0693107638707365, -0.3694365679568516, 0.11468107349730508, 0.0018571483579065237, -0.007408419259545235, 0.008662108980376598]	[-0.3834681044907186, 0.34207646876861186, -0.21352647416435433, 0.0020543624098432905, -0.009568016616065253, -0.0010607251542544564]	[3.0502974184774967, -1.7665237678012922, 9.289008157258156, -0.005529724084082936, -8.147753880404277e-05, 0.004547185180041945]	[-69.56601153158168, -55.20065374946279, -64.10159837015199, -0.0039873599434231, -0.0022412725844460847, 0.0012348705875477072]	[-68.16415890925231, -87.51935903085283, -41.33195509869567, -0.0031785129502878845, 0.003450122169532254, -0.004311075830508597]	
643	1209.414037	0.558027	True	0.8654648121315747	2.700865785473753	0.8286181078156216	0.33710487060375854	0.3100715301895895	0.16436136243538824	[-1.54994688777895, -0.0011470533463740229, 1.9094661383930218, 0.0009115602784849038, 6.928429024514687e-05, -0.0010483506367014567]	[0.8457682824743954, -0.10657075763463018, 0.979407451695934, 0.0010470788350211244, 0.0007121614344448353, 0.0002856449401690737]	[2.1603487514370983, 0.004638641765333134, -1.1264188793375614, 0.0010811690385761725, -0.0010023887771019235, 0.0010375246835362035]	[-0.682612852577844, 0.028499565732089636, -1.2164698332079615, -0.008075264602102474, -0.007494026746900921, 0.010802260102677473]	[-0.13988519479485484, -0.40213885273258937, 0.048745305481393796, 0.0014553051760045862, -0.007670926090833536, 0.008737018996539336]	[-0.4335841640921857, 0.25236529990527284, -0.24941384288541452, 0.001696031003438785, -0.009220918768786902, -0.0013346547817081546]	[5.334161751489354, 15.089749463392401, 29.288058491173597, -0.007249114216440896, -0.0005560892558623882, 0.0049133697980134365]	[-80.74453859337824, -35.20065374946279, -69.06454164799702, -0.004051615949267295, -0.0018719655279732606, 0.0005895926912064568]	[-55.9803006534602, -105.00910674696922, -32.886535800485404, -0.003291592600476801, 0.003917575615308109, -0.004299042732517645]	
644	1213.818961	4.395748	True	0.8615863579719589	2.7064044690321776	0.8348210353473757	0.33602098933178826	0.3134000335294572	0.1636149215356808	[-1.5567709440458326, -0.0008550696103873334, 1.8972861462256447, 0.0008278986010144694, -5.996397692846634e-06, -0.0009388311886072081]	[0.8439683093748231, -0.11067002112120249, 0.9795392646341576, 0.0010596485609634747, 0.0006342076399268622, 0.00037310874580627945]	[2.1558492509763147, 0.00670874313353283, -1.1290296396245425, 0.0010963142731677212, -0.001092645865701745, 0.001022714642857778]	[-0.6821784898323422, 0.02641907942775494, -1.219622959652951, -0.008656093054832708, -0.0075412010357339245, 0.011114950623991666]	[-0.2204453674583567, -0.41758016353858773, -0.021813467258014228, 0.0010462488809394228, -0.007899609977446126, 0.008772182628582188]	[-0.4664549199868337, 0.16193242033734698, -0.27226344158988003, 0.0013292621494560262, -0.008831174439195342, -0.0016078913503120168]	[3.249344425258822, -2.557109310892031, 9.868376062713889, -0.006619085827828921, -0.00015245248051204505, 0.004235953945835988]	[-91.9230656551748, -15.200653749462788, -74.02748492584205, -0.004103585382740138, -0.0014978106951400152, -5.020304677498663e-05]	[-35.9803006534602, -105.27870619849061, -17.740946979690264, -0.0033604988996709644, 0.004353000289789845, -0.004268802956370549]	
645	1217.814627	3.989167	True	0.8586302953371558	2.710439472927984	0.8407506726786238	0.3351421662053786	0.31687631710829006	0.1629778767324001	[-1.5635901687563898, -0.0005833283191759279, 1.8850737383842342, 0.0007386796647937626, -8.155740824267559e-05, -0.0008263525913397665]	[0.8413618215383637, -0.1148367794308936, 0.9789811928820008, 0.0010681275599848043, 0.0005541513732905116, 0.0004607158728747948]	[2.1511088915456282, 0.007870933481008152, -1.1318051052996494, 0.001107783876132189, -0.0011787462723956332, 0.0010052296670224118]	[-0.6818207479095884, 0.024809587751620107, -1.2228422574425653, -0.009184861320892784, -0.007551488697381013, 0.011392808247713888]	[-0.30118127450322324, -0.4156699310496694, -0.08927376093931068, 0.0006386280813611743, -0.00809112594898099, 0.008766265345246193]	[-0.4820198081151828, 0.07077393886600422, -0.28201641116348697, 0.0009601260863272364, -0.008390278225785662, -0.0018703089602088601]	[3.1601764179105802, -2.0046097032792036, 9.808783976814407, -0.005954841445050625, 0.00025866182368402743, 0.0036579575103103147]	[-91.79958093034382, 4.7958269618776015, -70.10675832247324, -0.004026774341025297, -0.0010781007912678002, -0.0007085223634761498]	[-15.980300653460198, -105.548305650012, -2.595358158895122, -0.0033406722286070346, 0.004930624542924449, -0.004076951444697742]	
646	1218.471525	0.649060	True	0.856617129927718	2.7124668540518333	0.8464164878334812	0.3345065740833075	0.3205296501059843	0.16245640381650947	[-1.5704053160572493, -0.00032719397180145884, 1.872828256845304, 0.0006443906831882115, -0.00015703248382570385, -0.0007112830941498011]	[0.8379471097417072, -0.11889721272699448, 0.9777643599965299, 0.0010725068697502035, 0.0004723572473841619, 0.0005480654430232193]	[2.1463008701731874, 0.008117978148809362, -1.1346138574968285, 0.0011155333408997116, -0.0012602420963118656, 0.0009851386148898584]	[-0.681539894150268, 0.02367366814113572, -1.226128019351193, -0.009668181419833128, -0.0075256969139013636, 0.011631704947014397]	[-0.3820935448545087, -0.39631402615835776, -0.15362158744894533, 0.00022785556680532181, -0.008247054619665739, 0.008721118295958714]	[-0.4802180488279534, -0.02111405655699738, -0.2786136267833677, 0.0005843939531213341, -0.0079109583935514, -0.002129961738841292]	[3.0710109832921355, -1.4521217785085123, 9.749198657444257, -0.005412542350215649, 0.0006540754263647222, 0.0030164953239268854]	[-91.67609620551285, 24.79230767321799, -66.18603171910443, -0.004033118066608081, -0.0006908327501108875, -0.0013344123682494454]	[4.019699346539802, -105.81790510153338, 12.55023066190002, -0.0033970601609740266, 0.005311999670122967, -0.0040144416103067805]	
647	1220.831152	2.349185	True	0.8555397482060398	2.7120632746339246	0.8518339334182888	0.3341459321568057	0.3243825411033708	0.16205527793071578	[-1.5772171426963884, -8.202134330711773e-05, 1.8605490556913928, 0.0005453875683416607, -0.00023218972212503817, -0.0005940937197755355]	[0.8337464185541114, -0.12268234496757857, 0.9759372283537632, 0.001072685746324363, 0.0003891574530862626, 0.0006347589267027486]	[2.1415989500222503, 0.007442589306156939, -1.1373238279934086, 0.0011195494271324935, -0.0013369282860162437, 0.0009625728904219346]	[-0.6813351556111721, 0.023009250146004183, -1.2294777397061096, -0.010125736017103227, -0.007489894429036942, 0.011815247547489267]	[-0.4583797150308928, -0.3605740802649232, -0.21139727094811872, -0.000199868289658151, -0.008372302618919646, 0.008635358210270032]	[-0.46098864694476305, -0.11373549893854068, -0.2619956967178602, 0.00021258634469294128, -0.007429046924291187, -0.0023662043671604798]	[2.9830411299377984, -0.9049890896539385, 9.69283258074827, -0.005199360896252159, 0.0006313117707765649, 0.002116042954520612]	[-86.03872778046335, 43.46266915388568, -58.31175432502689, -0.004269485062669305, -0.0003881530079435867, -0.0019796402374385835]	[24.019699346539802, -106.08750455305477, 27.695819482695164, -0.0032939899796170604, 0.005129995239683675, -0.0036225222685960655]	
648	1221.183038	0.345601	True	0.8553631029969522	2.708882933469993	0.8570249283997127	0.3340854473981058	0.3284503919094671	0.16177709653430755	[-1.5840264064878842, 0.0001568435543873995, 1.848235500156571, 0.00044200894186969115, -0.0003067929344049715, -0.00047523887583237045]	[0.8288060545054938, -0.12602807105147448, 0.9735657075905308, 0.0010685857176228489, 0.00030489012457760804, 0.0007204038208216237]	[2.1371774669458126, 0.005837425697885186, -1.139802301974339, 0.0011198353803505542, -0.0014086179439375865, 0.0009376706304561975]	[-0.6812067906030089, 0.022818892436591225, -1.2328916907516478, -0.010541298674306912, -0.0074170869021557475, 0.011963198090648604]	[-0.5300235529018428, -0.30836121034048736, -0.2625711414355618, -0.0006262929741083852, -0.008460766405618226, 0.008511569346306414]	[-0.4242703922906791, -0.207094342676592, -0.23210296111945306, -0.00016251822464792776, -0.006912285078212056, -0.002598350556390245]	[2.8950785135672796, -0.3578873731021742, 9.63648534157663, -0.0047398678749295455, 0.0010398048061160854, 0.0015349668690923363]	[-80.40135935541385, 62.133030634553364, -50.437476930949344, -0.004223507216315321, 6.841931965195932e-06, -0.002580767447140391]	[44.0196993465398, -106.35710400457616, 42.841408303490304, -0.0033154275171603104, 0.005474523695639254, -0.003540585530004989]	
649	1222.572211	1.382644	True	0.8560371090593573	2.7026179644552357	0.8620143736780292	0.33434670199465943	0.3327436723113452	0.16162214206355927	[-1.590833862074275, 0.0003940399120734888, 1.8358869821955646, 0.00033465096596902447, -0.0003804741747670686, -0.00035514985802900524]	[0.8231850578155989, -0.1287780511313442, 0.9707240687786465, 0.001060185891563124, 0.00021991856358382372, 0.0008046307323894215]	[2.133209795342049, 0.003299414319739608, -1.1419173444494053, 0.0011164355459758394, -0.0014750379769991025, 0.0009105630374399486]	[-0.6811528155802318, 0.02309573907358018, -1.236364404934497, -0.010919631939755802, -0.007307905988357233, 0.01206040225865703]	[-0.5944831205739984, -0.24132099390672307, -0.3054979609224099, -0.001058200414614817, -0.00851351430455387, 0.008351780873069255]	[-0.3703096874634232, -0.3003295952870093, -0.18916117170971197, -0.0005254498644136737, -0.006375725298656455, -0.0028084545839224843]	[2.809695459799464, 0.17837267326773, 9.58674425299163, -0.004369365194792495, 0.0014373952586582313, 0.0007144431566776466]	[-71.86458360601371, 78.81359873203246, -40.70963122438391, -0.00429617486777793, 0.00038008184527791255, -0.0031468369074688076]	[63.666315522875905, -105.6346774698992, 57.6592034535731, -0.0030985870684547565, 0.005588649283730077, -0.0031724316227151224]	
650	1225.247429	2.668733	True	0.8574790197983315	2.693109905525094	0.8668336527424936	0.33493300805568554	0.3372630664055703	0.16158049189270818	[-1.5976402450646208, 0.0006341270056114897, 1.8235029603032258, 0.0002239331603438619, -0.0004531315042829414, -0.00023399860120045803]	[0.8169680037442888, -0.1307958888126255, 0.9675025094435752, 0.001047597892334471, 0.00013450396526962105, 0.0008870230139218112]	[2.1298343482537634, -0.00010507932948121792, -1.1435676226130032, 0.001109517390755872, -0.0015359709816889862, 0.0008815425159778582]	[-0.6811704057714585, 0.023829192055526745, -1.2398881086736357, -0.011211271647171216, -0.0072149042222230345, 0.012173992670402848]	[-0.6491858662561683, -0.16180121586098145, -0.3386335699457229, -0.001462302959097269, -0.008549914795511732, 0.008144524118855396]	[-0.3058474844319525, -0.380401652834454, -0.13908210706289564, -0.0008669997921077508, -0.005815397763028934, -0.0029821987095633093]	[2.7278476909432126, 0.6995452729781773, 9.546226948416058, -0.003220678334344392, 0.0009958771607949603, 0.0009692456643814133]	[-60.40350256365191, 92.70925243840026, -29.252718248784326, -0.0038472727740801287, 0.00044026513170857, -0.0038934840315834637]	[75.50488632635577, -89.95801769370307, 65.62615920899722, -0.0027442436836818264, 0.00577766722729905, -0.0025772375791425356]	
651	1227.459105	2.204915	True	0.8595774185813037	2.680340143908809	0.8715198698656939	0.33582982553883506	0.3420001260627476	0.16163180880365405	[-1.6044462548548983, 0.0008815314467684883, 1.8110829903567551, 0.00011057711468394625, -0.0005245622893267616, -0.00011180445016530557]	[0.8102607833823446, -0.13196728554300374, 0.9640035628471273, 0.0010308826494248133, 4.8817103583194306e-05, 0.000967193779695659]	[2.127151796384018, -0.004238464536527059, -1.1446846964464683, 0.001099108018661193, -0.001591211393622296, 0.0008508544824559239]	[-0.681254679796904, 0.025001640677968173, -1.2434508536424802, -0.011445323504826565, -0.0070652674220164895, 0.01226729737216202]	[-0.6924351861745431, -0.07187987820665719, -0.3610520677548587, -0.0018821071460596215, -0.008568650416424765, 0.007907263090777559]	[-0.23168352918496116, -0.4461145826764235, -0.08253769557158068, -0.0012244761457907846, -0.005237655263026525, -0.003143309393648547]	[2.6518844379995365, 1.1976588147632832, 9.519683305797486, -0.002549873540217803, 0.001720526632527533, 0.0006374324579064244]	[-47.03406125606863, 104.14400811510062, -16.78413418464174, -0.004104791614559577, 0.0005194763129384853, -0.004357995056772493]	[86.38299855178737, -72.99165140815967, 72.78516527650241, -0.002995359281762273, 0.005877026963982965, -0.0023633822734919385]	
652	1229.296037	1.830143	True	0.8621937537908493	2.6643862861128964	0.8761153182364777	0.3370128654742087	0.3469371745090101	0.16175097498376784	[-1.6112525579431083, 0.0011405444389179036, 1.7986267285481763, -5.087366055045258e-06, -0.0005943929233876238, 1.1124674158285119e-05]	[0.8031880051127829, -0.13220563864106885, 0.9603390953529343, 0.0010099221308669368, -3.68973907511942e-05, 0.001044763475486559]	[2.1252442883658107, -0.008944739253242623, -1.1452153764039479, 0.0010852263433612035, -0.0016404648429521273, 0.0008185366505656415]	[-0.6814026558991368, 0.02660217486441555, -1.2470447323786111, -0.011671086664179988, -0.006897691253167035, 0.012319304047766176]	[-0.7221797213547811, 0.024972289129556968, -0.3718095710805827, -0.00230988078738188, -0.008556250895486691, 0.0076239602176593575]	[-0.15072679277902623, -0.49497999508097207, -0.021907520258174374, -0.001562206873741059, -0.004618406846231024, -0.003309603139627257]	[2.5796025513610075, 1.6805116385071939, 9.502414892772908, -0.002675999849528945, 0.001826903481819964, -2.8422912757403575e-05]	[-31.355844349300142, 111.53348079077668, -3.2880418426672904, -0.004247829176651335, 0.0008121171329574038, -0.005076446015920281]	[93.88251234001201, -53.26070785106428, 77.18031893524042, -0.0026842824014951814, 0.006373747314248085, -0.002434852241013298]	
653	1230.894645	1.591790	True	0.86516917819686	2.6454122926875665	0.8806668042374622	0.33844921568484215	0.3520494696971342	0.16190898933000708	[-1.6180597938734325, 0.0014153443542042556, 1.7861339147347155, -0.00012296891625957946, -0.0006624356777494408, 0.00013432474101240273]	[0.7958871390246978, -0.13144742301199472, 0.9566266829962555, 0.0009842293254989083, -0.0001228451072048592, 0.001119316901700986]	[2.1241745728905803, -0.01405382191584515, -1.1451222935219425, 0.001068512230617719, -0.0016828943247072811, 0.0007845822305483825]	[-0.6816109820489988, 0.028618303605268836, -1.2506609267770548, -0.011886946031311877, -0.006710595568867226, 0.012319839607286092]	[-0.7378957553831399, 0.12760324671136325, -0.37070733821953983, -0.0028272295640785626, -0.00861630430459422, 0.007303630414023457]	[-0.06395290554938943, -0.5266719038862921, 0.04202872835314563, -0.0017916547603743283, -0.003873194468569089, -0.003472244239870484]	[2.5114133054680003, 2.146359653136952, 9.49542562819699, -0.0027823552828280572, 0.0019613140106831102, -0.0008538010619400365]	[-15.130832204975889, 117.55854620508639, 10.375685128512963, -0.0057037551460098375, -0.0005513133893316443, -0.005647750705489374]	[100.23459556564399, -33.26070785106428, 80.65968219710372, -0.000968832030417821, 0.008231140575301351, -0.002364897096407844]	
654	1232.708379	1.806921	True	0.8683248810894499	2.623699032437636	0.8852243273257493	0.34009636580998337	0.3573040170154426	0.1620747182939586	[-1.6248685653735722, 0.0017099577215160056, 1.7736043957041314, -0.00024278279720570716, -0.0007284045109994324, 0.00025744556242370225]	[0.7885063511947731, -0.12966559841913974, 0.9529854271007568, 0.0009534188202519609, -0.00020922781316433568, 0.0011904093372037882]	[2.123976560288516, -0.019393537419900655, -1.1443908378872492, 0.0010495168283014668, -0.0017178057102156207, 0.0007491289082395422]	[-0.6818747648706237, 0.03103125257270473, -1.2542868483856437, -0.012055829699154103, -0.006485857348654024, 0.01230189876560843]	[-0.7379687744826957, 0.22985300650992885, -0.35763521327171616, -0.003332114253549194, -0.008644306772965588, 0.0069313233900502565]	[0.02383190367080545, -0.541097553003654, 0.10550909790352023, -0.002019178619150836, -0.003115163468198126, -0.003611109189434016]	[2.4490710335991137, 2.5880753987253455, 9.502995973848455, -0.002302603655657423, 0.0023882903601120152, -0.0011488147677659846]	[2.891087603847435, 116.48278560805666, 24.104372839374452, -0.00553637579946989, -0.00024227592036159203, -0.006455145268441728]	[101.0456992101446, -13.261163488530336, 79.8054110193492, -0.0009649067673825481, 0.008290784304630204, -0.0019739253669932167]	
655	1233.218461	0.502602	True	0.8714653267151818	2.5996255835351527	0.8898415857059917	0.34190396755938174	0.36266110276864433	0.16221627487946577	[-1.6316794573841014, 0.0020283330719286577, 1.7610380821333798, -0.0003642144384301278, -0.0007919347374813455, 0.0003802795535593109]	[0.7812021703486256, -0.12686390560236002, 0.9495352449440518, 0.0009176542825062894, -0.0002956681106424896, 0.0012576460007186145]	[2.1246601959254883, -0.02479077896066591, -1.1430252979417772, 0.0010282618844191986, -0.0017450815546716707, 0.0007123321028521274]	[-0.6821941597089998, 0.0338430795301915, -1.257922477871333, -0.012208894848020657, -0.006225861793925462, 0.012261012048619178]	[-0.7223438655249053, 0.3317195327456585, -0.33253915804543693, -0.003816863475206376, -0.008628984953480398, 0.006531892427101079]	[0.11263123115062708, -0.538163287253206, 0.16853153023766956, -0.0022441904947237902, -0.0023464067300881753, -0.0037426617397046773]	[2.386757693356023, 3.0296703884640612, 9.510638764158333, -0.0023277635719775847, 0.002779971445506896, -0.001513890393804753]	[20.91300741267076, 115.40702501102693, 37.83306055023594, -0.0052594967448157835, 0.00024388335760118843, -0.006862118154750968]	[101.85680285464522, 6.73838087400361, 78.95113984159467, -0.0009571796567431323, 0.008334306159588438, -0.0018474621791917589]	
656	1235.530057	2.300289	True	0.8743891710085548	2.5736069477325065	0.8945735253802828	0.34382018240987333	0.36807681127207276	0.16230395170880377	[-1.6384930200624215, 0.0023742682093883865, 1.7484349905841343, -0.00048695782603481563, -0.0008527120324917896, 0.0005025126986842374]	[0.7741308348803252, -0.12307429562011045, 0.9463906491160633, 0.0008771807418728682, -0.00038061598983340144, 0.001320868929978271]	[2.1262239758977666, -0.030071522823018334, -1.1410386862803863, 0.001004743797988294, -0.0017646254000054143, 0.0006741260655480473]	[-0.682560862648496, 0.03702062915433592, -1.2615468172842823, -0.012316684930695352, -0.005938267507512503, 0.01218038149718062]	[-0.6911377150934237, 0.42754699909608174, -0.29655637267110063, -0.0042728924351445995, -0.008346899965929605, 0.006127647942965821]	[0.20014058064154244, -0.5177794216975881, 0.2293616879688866, -0.0024724199167046965, -0.0015690732825601606, -0.0038946637705082627]	[2.3341825539676386, 3.430748053702949, 9.542425015898544, -0.0018873308413472764, 0.0030531596606472276, -0.0021455396549096522]	[38.73770617248101, 107.84698685269836, 50.19462726045283, -0.004858583769384239, 0.004295491036233446, -0.00691100597592722]	[100.01823293221723, 26.732789361742665, 76.10924144923835, -0.0010465162755754509, 0.00836121310287547, -0.002164729979276554]	
657	1239.773592	4.237135	True	0.8769002314668187	2.546207232268478	0.8994644049054504	0.3457829574367511	0.3734973621550415	0.16231030209662342	[-1.6453013330172945, 0.002716167640897772, 1.735816206666439, -0.0006104928318435208, -0.0009104199097568863, 0.0006238274168845724]	[0.7674462914534222, -0.11836817748105127, 0.9436570763387089, 0.0008322038052709981, -0.00046242384107282743, 0.0013798995299525074]	[2.1286180396204064, -0.0350684301293541, -1.138479981167071, 0.000978997887700489, -0.0017763104179368391, 0.0006343711876878391]	[-0.681287394228291, 0.0335072086822328, -1.2609695889405326, -0.012365869138712687, -0.0056149385338988755, 0.01207614704415038]	[-0.6447003579503998, 0.515092418649818, -0.25036620158846995, -0.00471672015112884, -0.008002269902653233, 0.005692141868688633]	[0.27896958676494427, -0.48137468932869365, 0.28256309198826157, -0.0026903599526571995, -0.0007749452573305694, -0.004054089831777181]	[4.218980293547974, -4.263726860308463, 14.382127329363529, -0.001239791763276063, 0.003461277001935743, -0.002516732407620388]	[56.0977595996264, 97.75201310229151, 61.720312756382434, -0.0047344298255023055, 0.005074044095156202, -0.007381800946487466]	[89.70076836363138, 44.98004153762316, 67.0408180821089, -0.0009254052484429568, 0.008537410603515967, -0.0022726146729696323]	
658	1241.572859	1.792023	True	0.8788134882942713	2.5180933010923074	0.9045487562501997	0.347722795600651	0.378862082884132	0.1622108160226244	[-1.6520880335496908, 0.002987147756862087, 1.723223826640434, -0.0007336094275016382, -0.0009650300056606343, 0.0007435031436923517]	[0.7612977356948374, -0.11283758491537413, 0.9414325223700629, 0.0007827236756564191, -0.0005404902778541319, 0.0014346566497873618]	[2.1317554907492635, -0.039620871905650897, -1.1354256442623716, 0.0009508538439905726, -0.0017802280402017113, 0.0005933871613962423]	[-0.6783755117806045, 0.023299746850634476, -1.256191227843105, -0.012231826328472622, -0.005321582943997495, 0.01185148322298618]	[-0.5836386594635748, 0.592465476225367, -0.1947815084304662, -0.005172911583472906, -0.007599917129567186, 0.0052715869053435414]	[0.34908782638814123, -0.42886218918929836, 0.32810130213274874, -0.002952517738938973, -1.5838211975595774e-05, -0.004142002969968395]	[6.0951281998910805, -11.920108441213811, 19.199566279774302, 0.0013925263781631482, 0.0028253940938077126, -0.004432093931670886]	[72.69973346083391, 85.54053259586229, 72.26043452818587, -0.005014068935906523, 0.005779496750753176, -0.0071126206536865945]	[79.38330379504553, 63.227293713503656, 57.97239471497944, -0.0016806639679143374, 0.007904051076961231, -0.0011197492066485158]	
659	1243.217944	1.634795	True	0.8799615008481954	2.4898783743092445	0.9098546300507928	0.34957871341115637	0.3841088293053528	0.1619891386153729	[-1.6588367689226926, 0.003120398998473667, 1.7106999335139474, -0.000854662869441359, -0.001017119217009593, 0.0008605833619557268]	[0.7558159370928701, -0.10661104735936094, 0.9397937189383745, 0.0007285079657825894, -0.0006140573494874053, 0.001485628196422382]	[2.1355491637912554, -0.043567340783613344, -1.1319525156170192, 0.0009202704757643318, -0.0017768733237130475, 0.0005514295051680453]	[-0.6738295976933062, 0.006406651917972064, -1.247219078942927, -0.011952423855176992, -0.005113397215752132, 0.011556054724156344]	[-0.5110467762409686, 0.6542487612396651, -0.13324355283508302, -0.005663347681195541, -0.007103582031382571, 0.004933599542539298]	[0.4104647676231646, -0.360154547659229, 0.3659417227611173, -0.0031784856956734576, 0.0006793523157430577, -0.004250214519212433]	[7.959621860155543, -19.52520057698552, 23.98681557363245, 0.003410517631770496, 0.0013172494721325416, -0.0055461273491218595]	[85.69069282460309, 67.17910191111307, 78.80335024332818, -0.005653214969780006, 0.007069610371197034, -0.005764987956392258]	[69.06583922645969, 81.47454588938415, 48.903971347849975, -0.0011550843720166109, 0.006829930711813856, -0.0014376599374735773]	
