frame 187/600	1369s	21.592s	True	[-77.522, -38.841, -46.758]	[-109.39, -6.881, 45.81]	[-288.121, 0.109, -95.566]	saved figure 186.png
frame 188/600	1403s	6.733s	True	[-62.059, -42.118, -105.584]	[-68.89, -7.687, 63.81]	[-285.216, -0.114, -129.8]	saved figure 187.png
frame 189/600	1424s	5.057s	True	[-46.597, -45.392, -164.412]	[-19.975, -8.448, 74.794]	[-268.662, -0.371, -157.708]	saved figure 188.png
frame 190/600	1442s	6.385s	True	[-31.136, -48.663, -223.242]	[30.937, -9.194, 84.051]	[-249.338, -0.634, -183.589]	saved figure 189.png
frame 191/600	1457s	5.257s	True	[-15.677, -51.93, -282.072]	[83.106, -9.93, 92.163]	[-227.975, -0.9, -207.789]	saved figure 190.png
frame 192/600	1476s	9.368s	True	[0.295, -55.173, -341.24]	[136.545, -10.652, 98.886]	[-204.276, -1.168, -229.147]	saved figure 191.png
frame 193/600	1509s	20.268s	True	[9.204, 6.214, -383.009]	[172.041, -11.698, 110.176]	[-185.119, -1.564, -229.673]	saved figure 192.png
frame 194/600	1538s	5.369s	True	[19.49, 67.53, -425.58]	[207.298, -12.675, 121.051]	[-166.74, -1.973, -228.84]	saved figure 193.png
frame 195/600	1555s	4.515s	True	[32.094, 128.655, -469.399]	[241.844, -13.467, 131.35]	[-149.504, -2.4, -225.978]	saved figure 194.png
frame 196/600	1574s	9.634s	True	[33.661, -35.723, -466.332]	[249.444, -9.262, 141.287]	[-115.087, -2.762, -184.665]	saved figure 195.png
frame 197/600	1603s	7.305s	True	[15.384, -23.463, -475.144]	[237.395, -6.68, 154.105]	[-90.172, -3.245, -131.98]	saved figure 196.png
frame 198/600	1627s	3.920s	True	[-2.156, -11.218, -484.279]	[224.636, -4.087, 167.218]	[-65.283, -3.728, -79.264]	saved figure 197.png
frame 199/600	1640s	5.613s	True	[-18.941, 1.008, -493.715]	[211.137, -1.479, 180.621]	[-40.405, -4.212, -26.536]	saved figure 198.png
frame 200/600	1662s	15.545s	True	[13.873, -18.762, -506.05]	[225.017, 2.298, 137.888]	[-69.23, -5.249, 91.768]	saved figure 199.png
frame 201/600	1690s	1.046s	True	[46.683, -38.53, -518.384]	[238.897, 6.075, 95.155]	[-57.683, -5.267, 178.655]	saved figure 200.png
frame 202/600	1706s	11.567s	True	[79.333, -58.176, -530.667]	[252.765, 9.852, 52.426]	[-4.458, -4.156, 217.962]	saved figure 201.png
frame 203/600	1732s	9.439s	True	[112.081, -77.792, -542.98]	[266.497, 13.626, 9.741]	[55.636, -2.839, 245.422]	saved figure 202.png
frame 204/600	1750s	9.761s	True	[0.776, 6.742, -499.91]	[133.88, 14.294, 10.556]	[128.839, -1.056, 234.253]	saved figure 203.png
frame 205/600	1780s	5.770s	True	[18.479, 63.506, -494.677]	[-94.77, 18.385, 38.65]	[202.042, 0.728, 223.085]	saved figure 204.png
frame 206/600	1806s	11.033s	True	[9.328, -0.57, -487.724]	[-170.153, 15.98, -28.195]	[270.097, 2.516, 217.463]	saved figure 205.png
frame 207/600	1830s	9.050s	True	[13.04, 0.563, -477.976]	[-200.012, 13.518, -124.1]	[286.272, 4.165, 223.016]	saved figure 206.png
frame 208/600	1850s	3.374s	True	[16.753, 1.697, -468.228]	[-227.081, 11.07, -221.786]	[290.812, 5.546, 201.5]	saved figure 207.png
frame 209/600	1858s	2.414s	True	[20.465, 2.83, -458.479]	[-213.096, 7.907, -301.769]	[294.919, 6.917, 179.5]	saved figure 208.png
frame 210/600	1868s	3.223s	True	[24.177, 3.963, -448.729]	[-161.301, 4.387, -353.997]	[298.837, 8.28, 157.165]	saved figure 209.png
frame 211/600	1875s	2.074s	True	[27.889, 5.095, -438.977]	[-95.042, 0.893, -389.687]	[302.465, 9.63, 134.293]	saved figure 210.png
frame 212/600	1889s	6.510s	True	[39.132, 6.11, -397.93]	[1.2, -1.966, -370.206]	[304.697, 10.903, 109.218]	saved figure 211.png
frame 213/600	1903s	0.613s	True	[50.375, 7.125, -356.882]	[97.443, -4.825, -350.724]	[306.928, 12.177, 84.142]	saved figure 212.png
frame 214/600	1905s	0.592s	True	[61.618, 8.14, -315.834]	[193.686, -7.685, -331.242]	[309.159, 13.451, 59.066]	saved figure 213.png
frame 215/600	1911s	3.659s	True	[73.732, 9.139, -275.025]	[289.048, -10.531, -311.534]	[311.39, 14.725, 33.99]	saved figure 214.png
frame 216/600	1929s	9.336s	True	[28.882, 1.555, -324.152]	[259.017, -5.757, -153.527]	[306.895, 15.545, 3.489]	saved figure 215.png
frame 217/600	1948s	3.479s	True	[10.044, -4.913, -291.825]	[225.267, -0.965, 4.797]	[302.4, 16.366, -27.011]	saved figure 216.png
frame 218/600	1971s	13.934s	True	[26.234, -3.28, -277.962]	[179.931, 4.149, 156.709]	[285.716, 16.936, -50.539]	saved figure 217.png
frame 219/600	1998s	3.945s	True	[65.525, -1.972, -259.842]	[170.499, 10.428, 269.52]	[210.519, 16.431, -36.8]	saved figure 218.png
frame 220/600	2008s	1.590s	True	[104.803, -0.663, -241.721]	[121.909, 10.676, 218.219]	[134.834, 15.916, -22.731]	saved figure 219.png
frame 221/600	2019s	4.439s	True	[16.105, 4.403, -218.795]	[73.32, 10.924, 166.917]	[59.148, 15.402, -8.662]	saved figure 220.png
frame 222/600	2032s	3.480s	True	[-55.84, 9.029, -154.212]	[24.017, 11.176, 115.576]	[-16.538, 14.888, 5.407]	saved figure 221.png
frame 223/600	2047s	8.794s	True	[19.979, 12.077, -83.96]	[-167.442, 12.237, 53.342]	[-92.24, 14.374, 19.484]	saved figure 222.png
frame 224/600	2058s	3.089s	True	[95.79, 15.124, -13.724]	[-304.669, 11.496, -13.5]	[-168.429, 13.848, 33.747]	saved figure 223.png
frame 225/600	2069s	4.766s	True	[16.478, -0.01, -162.825]	[-282.646, 7.0, -68.67]	[-245.051, 13.311, 48.131]	saved figure 224.png
frame 226/600	2090s	7.708s	True	[-9.854, -10.922, -127.612]	[-259.519, 2.488, -123.533]	[-291.841, 9.89, 32.187]	saved figure 225.png
frame 227/600	2107s	7.081s	True	[23.33, 2.376, -111.422]	[-222.424, -2.024, -172.441]	[-310.919, 4.577, -5.004]	saved figure 226.png
frame 228/600	2132s	4.135s	True	[56.51, 15.672, -95.231]	[-177.161, -6.414, -216.068]	[-318.766, -1.241, -48.522]	saved figure 227.png
frame 229/600	2153s	12.208s	True	[21.648, -0.597, -60.608]	[-123.596, -10.521, -251.95]	[-319.622, -7.229, -94.726]	saved figure 228.png
frame 230/600	2167s	1.424s	True	[-13.211, -16.864, -25.986]	[-64.148, -14.262, -279.882]	[-314.217, -13.248, -142.295]	saved figure 229.png
frame 231/600	2174s	1.443s	True	[-48.057, -33.125, 8.632]	[0.944, -17.374, -296.105]	[-300.326, -19.152, -190.353]	saved figure 230.png
frame 232/600	2184s	1.636s	True	[-82.895, -49.382, 43.247]	[69.318, -19.735, -299.811]	[-277.909, -24.776, -237.514]	saved figure 231.png
frame 233/600	2203s	13.541s	True	[60.62, 16.095, 14.975]	[3.983, 16.231, 300.747]	[121.147, -10.348, -179.052]	saved figure 232.png
frame 234/600	2230s	9.186s	True	[58.954, 14.176, 34.427]	[279.306, 5.604, -292.076]	[420.58, 10.612, -96.801]	saved figure 233.png
frame 235/600	2273s	17.690s	True	[57.04, 13.412, 53.667]	[230.876, -0.69, -147.201]	[322.145, -0.098, -54.914]	saved figure 234.png
frame 236/600	2310s	0.826s	True	[55.126, 12.649, 72.907]	[182.446, -6.984, -2.326]	[223.71, -10.808, -13.027]	saved figure 235.png
frame 237/600	2314s	1.729s	True	[54.79, 11.858, 92.602]	[132.436, -13.255, 142.097]	[125.275, -21.518, 28.859]	saved figure 236.png
frame 238/600	2330s	9.154s	True	[65.604, 10.761, 116.339]	[71.294, -19.328, 282.403]	[26.841, -32.228, 70.746]	saved figure 237.png
frame 239/600	2338s	2.369s	True	[81.278, 9.539, 142.227]	[5.28, -25.294, 420.549]	[-71.594, -42.938, 112.633]	saved figure 238.png
frame 240/600	2350s	6.471s	True	[45.736, 6.795, 119.423]	[24.66, -4.735, 186.736]	[-148.494, -48.311, 119.286]	saved figure 239.png
frame 241/600	2364s	1.703s	True	[12.151, 4.034, 97.252]	[42.09, 15.836, -47.723]	[-197.678, -48.109, 93.701]	saved figure 240.png
frame 242/600	2373s	5.110s	True	[41.759, 6.439, 154.79]	[-16.026, 36.259, -302.401]	[-212.247, -42.038, 38.33]	saved figure 241.png
frame 243/600	2391s	7.898s	True	[40.415, 5.138, 164.399]	[27.82, 13.681, -97.115]	[-226.816, -35.968, -17.041]	saved figure 242.png
frame 244/600	2408s	1.493s	True	[61.992, 3.456, 183.069]	[48.602, -8.578, 99.517]	[-241.385, -29.897, -72.412]	saved figure 243.png
frame 245/600	2413s	1.767s	True	[121.402, 0.861, 220.061]	[31.29, -29.888, 278.32]	[-255.954, -23.826, -127.783]	saved figure 244.png
frame 246/600	2433s	7.231s	True	[52.25, 3.144, 194.672]	[151.545, 53.454, -330.456]	[0.038, 3.039, -181.325]	saved figure 245.png
frame 247/600	2462s	8.423s	True	[29.131, 5.484, 177.979]	[101.103, 42.798, -278.759]	[256.03, 29.904, -234.867]	saved figure 246.png
frame 248/600	2484s	3.953s	True	[6.013, 7.824, 161.29]	[50.661, 32.143, -227.061]	[459.163, 50.429, -270.389]	saved figure 247.png
frame 249/600	2513s	22.063s	True	[18.283, 1.825, 198.835]	[-33.54, 29.78, -186.771]	[360.474, 15.592, -225.553]	saved figure 248.png
frame 250/600	2548s	1.668s	True	[30.551, -4.172, 236.376]	[-98.452, 27.236, -148.063]	[242.526, -19.08, -178.867]	saved figure 249.png
frame 251/600	2561s	0.784s	True	[42.82, -10.17, 273.917]	[-163.365, 24.691, -109.355]	[124.578, -53.753, -132.182]	saved figure 250.png
frame 252/600	2568s	3.681s	True	[55.085, -16.166, 311.448]	[-223.314, 21.636, -67.568]	[6.629, -88.425, -85.497]	saved figure 251.png
frame 253/600	2583s	6.162s	True	[11.668, 5.392, 173.019]	[-234.963, 14.748, -6.091]	[-111.319, -123.098, -38.812]	saved figure 252.png
frame 254/600	2611s	8.377s	True	[12.62, 4.296, 175.803]	[-235.282, 7.215, 57.799]	[-229.267, -157.77, 7.874]	saved figure 253.png
frame 255/600	2628s	1.950s	True	[13.572, 3.199, 178.587]	[-230.951, -0.482, 121.801]	[-257.908, -139.511, 21.901]	saved figure 254.png
frame 256/600	2642s	3.831s	True	[14.524, 2.103, 181.37]	[-209.944, -8.412, 183.063]	[-252.825, -104.886, 23.753]	saved figure 255.png
frame 257/600	2655s	2.669s	True	[15.477, 1.007, 184.154]	[-176.95, -16.226, 239.883]	[-246.475, -69.776, 25.152]	saved figure 256.png
frame 258/600	2667s	3.881s	True	[16.43, -0.089, 186.936]	[-132.347, -23.599, 289.563]	[-238.449, -34.197, 25.955]	saved figure 257.png
frame 259/600	2678s	5.359s	True	[17.383, -1.185, 189.717]	[-77.211, -30.183, 329.384]	[-228.62, 1.7, 26.12]	saved figure 258.png
frame 260/600	2688s	2.129s	True	[18.337, -2.28, 192.497]	[-13.507, -35.646, 357.046]	[-216.53, 37.755, 25.487]	saved figure 259.png
frame 261/600	2700s	2.947s	True	[19.291, -3.375, 195.275]	[56.27, -39.676, 370.555]	[-201.703, 73.696, 23.887]	saved figure 260.png
frame 262/600	2711s	3.720s	True	[20.246, -4.469, 198.051]	[129.094, -42.003, 368.459]	[-183.683, 109.125, 21.159]	saved figure 261.png
frame 263/600	2729s	11.919s	True	[37.368, -5.783, 209.928]	[183.865, -35.843, 285.848]	[-149.953, 139.995, 12.856]	saved figure 262.png
frame 264/600	2749s	5.251s	True	[59.737, -7.177, 224.601]	[233.396, -29.626, 200.398]	[-116.224, 170.864, 4.554]	saved figure 263.png
frame 265/600	2767s	5.211s	True	[82.255, -8.572, 239.337]	[282.772, -23.408, 114.871]	[-82.494, 201.734, -3.748]	saved figure 264.png
frame 266/600	2803s	26.336s	True	[20.97, 8.103, 112.111]	[207.027, -15.977, -29.428]	[-48.764, 232.603, -12.051]	saved figure 265.png
frame 267/600	2836s	1.356s	True	[-40.315, 24.778, -15.114]	[131.282, -8.546, -173.727]	[-15.034, 263.473, -20.353]	saved figure 266.png
frame 268/600	2853s	15.133s	True	[32.55, 3.477, 130.432]	[55.537, -1.114, -318.026]	[31.606, 272.421, -33.578]	saved figure 267.png
frame 269/600	2874s	1.995s	True	[105.41, -17.823, 275.968]	[7.017, 6.647, -376.503]	[78.246, 281.369, -46.803]	saved figure 268.png
frame 270/600	2898s	17.692s	True	[25.209, 6.288, 101.459]	[-3.9, 12.771, -332.156]	[124.886, 290.317, -60.029]	saved figure 269.png
frame 271/600	2918s	5.431s	True	[-54.984, 30.397, -73.035]	[-14.817, 18.894, -287.809]	[172.36, 286.108, -73.855]	saved figure 270.png
frame 272/600	2932s	5.134s	True	[37.388, 0.044, 125.011]	[-25.734, 25.017, -243.463]	[208.854, 156.93, -87.057]	saved figure 271.png
frame 273/600	2943s	0.216s	True	[129.761, -30.309, 323.057]	[-36.651, 31.141, -199.116]	[245.348, 27.752, -100.259]	saved figure 272.png
frame 274/600	2949s	4.957s	True	[27.142, 5.102, 84.893]	[-47.568, 37.264, -154.77]	[281.843, -101.425, -113.46]	saved figure 273.png
frame 275/600	2964s	6.329s	True	[26.028, 3.462, 83.635]	[-12.605, 43.106, -108.985]	[272.453, -230.343, -128.121]	saved figure 274.png
frame 276/600	2976s	0.215s	True	[24.914, 1.821, 82.376]	[22.358, 48.947, -63.201]	[263.064, -359.261, -142.781]	saved figure 275.png
frame 277/600	2979s	1.816s	True	[23.8, 0.181, 81.118]	[57.321, 54.789, -17.416]	[224.278, -405.355, -135.624]	saved figure 276.png
frame 278/600	2985s	1.463s	True	[22.687, -1.46, 79.859]	[92.284, 60.631, 28.369]	[171.341, -391.683, -115.155]	saved figure 277.png
frame 279/600	2990s	1.916s	True	[21.575, -3.099, 78.6]	[127.248, 66.472, 74.153]	[118.075, -375.231, -94.179]	saved figure 278.png
frame 280/600	2995s	1.980s	True	[20.464, -4.739, 77.34]	[162.211, 72.314, 119.938]	[64.829, -354.132, -72.553]	saved figure 279.png
frame 281/600	2999s	0.733s	True	[19.354, -6.377, 76.079]	[197.174, 78.156, 165.722]	[12.247, -328.061, -50.454]	saved figure 280.png
frame 282/600	3004s	0.877s	True	[18.246, -8.015, 74.817]	[232.137, 83.997, 211.507]	[-38.716, -296.096, -28.085]	saved figure 281.png
frame 283/600	3011s	3.556s	True	[17.14, -9.651, 73.553]	[267.1, 89.839, 257.292]	[-86.795, -257.518, -5.781]	saved figure 282.png
frame 284/600	3036s	15.482s	True	[58.655, 9.444, 49.703]	[253.07, 90.787, 278.835]	[-128.626, -209.033, 15.756]	saved figure 283.png
frame 285/600	3056s	5.279s	True	[60.433, 4.062, 59.932]	[212.482, 89.7, 286.208]	[-167.605, -157.34, 36.757]	saved figure 284.png
frame 286/600	3069s	1.181s	True	[62.21, -1.321, 70.158]	[171.895, 88.612, 293.582]	[-198.079, -98.888, 55.764]	saved figure 285.png
frame 287/600	3076s	2.182s	True	[63.985, -6.702, 80.38]	[131.307, 87.524, 300.955]	[-216.754, -34.157, 71.57]	saved figure 286.png
frame 288/600	3082s	2.292s	True	[65.758, -12.081, 90.597]	[89.219, 83.636, 302.42]	[-223.685, 34.132, 83.813]	saved figure 287.png
frame 289/600	3087s	1.515s	True	[67.529, -17.458, 100.808]	[45.36, 73.893, 290.903]	[-217.556, 103.573, 91.704]	saved figure 288.png
frame 290/600	3093s	1.270s	True	[69.296, -22.833, 111.01]	[1.453, 62.923, 276.514]	[-197.509, 171.218, 94.538]	saved figure 289.png
frame 291/600	3098s	1.881s	True	[71.059, -28.203, 121.199]	[-42.083, 50.574, 258.707]	[-163.978, 233.91, 92.031]	saved figure 290.png
frame 292/600	3108s	6.186s	True	[18.971, 22.239, -32.952]	[-84.46, 36.409, 236.103]	[-115.493, 286.821, 83.01]	saved figure 291.png
frame 293/600	3129s	8.142s	True	[20.86, 18.066, -30.07]	[-207.813, 1.337, 112.899]	[3.861, 265.37, 39.286]	saved figure 292.png
frame 294/600	3145s	0.594s	True	[22.749, 13.893, -27.187]	[-331.165, -33.735, -10.305]	[123.215, 243.92, -4.437]	saved figure 293.png
frame 295/600	3149s	1.019s	True	[24.637, 9.72, -24.305]	[-330.986, -74.702, -131.483]	[242.568, 222.469, -48.16]	saved figure 294.png
frame 296/600	3157s	2.345s	True	[26.525, 5.549, -21.422]	[-288.126, -112.49, -237.752]	[361.922, 201.019, -91.884]	saved figure 295.png
frame 297/600	3164s	2.500s	True	[28.413, 1.379, -18.538]	[-170.406, -135.48, -293.04]	[442.037, 164.211, -126.5]	saved figure 296.png
frame 298/600	3172s	2.392s	True	[30.3, -2.788, -15.653]	[-52.685, -158.471, -348.329]	[451.337, 106.011, -138.509]	saved figure 297.png
frame 299/600	3177s	0.903s	True	[32.187, -6.954, -12.768]	[65.035, -181.462, -403.618]	[429.305, 43.679, -139.765]	saved figure 298.png
frame 300/600	3183s	1.009s	True	[34.073, -11.118, -9.881]	[165.133, -171.578, -370.268]	[400.054, -18.357, -138.366]	saved figure 299.png
frame 301/600	3192s	2.883s	True	[35.958, -15.276, -6.993]	[252.296, -152.42, -312.546]	[362.603, -78.525, -133.73]	saved figure 300.png
frame 302/600	3204s	3.047s	True	[37.841, -19.43, -4.103]	[320.103, -125.368, -234.941]	[316.732, -134.972, -125.511]	saved figure 301.png
frame 303/600	3217s	3.332s	True	[39.723, -23.577, -1.211]	[363.822, -92.428, -143.443]	[262.358, -185.412, -113.352]	saved figure 302.png
frame 304/600	3232s	3.261s	True	[41.602, -27.713, 1.684]	[380.487, -55.977, -44.872]	[200.125, -227.461, -97.145]	saved figure 303.png
frame 305/600	3257s	13.828s	True	[24.576, 35.85, 26.135]	[344.098, -18.248, 51.884]	[126.041, -250.099, -73.874]	saved figure 304.png
frame 306/600	3282s	8.881s	True	[30.655, 100.106, 61.153]	[284.57, 18.09, 138.158]	[51.957, -272.736, -50.602]	saved figure 305.png
frame 307/600	3304s	9.856s	True	[47.71, 15.666, 35.736]	[202.52, 53.408, 213.271]	[-26.192, -262.381, -21.162]	saved figure 306.png
frame 308/600	3321s	4.735s	True	[32.808, 18.003, 32.374]	[106.771, 86.508, 280.317]	[-104.34, -252.027, 8.277]	saved figure 307.png
frame 309/600	3335s	2.356s	True	[17.907, 20.339, 29.013]	[10.082, 117.973, 343.33]	[-180.345, -235.222, 37.857]	saved figure 308.png
frame 310/600	3342s	3.761s	True	[3.008, 22.673, 25.652]	[-83.562, 115.802, 326.481]	[-237.769, -186.166, 65.278]	saved figure 309.png
frame 311/600	3350s	0.830s	True	[-11.888, 25.006, 22.292]	[-170.72, 104.903, 289.244]	[-283.392, -124.069, 90.286]	saved figure 310.png
frame 312/600	3356s	2.387s	True	[-26.781, 27.337, 18.933]	[-245.828, 85.834, 233.466]	[-313.864, -51.29, 111.346]	saved figure 311.png
frame 313/600	3364s	2.114s	True	[-41.667, 29.666, 15.577]	[-303.88, 59.743, 162.358]	[-326.876, 28.489, 127.117]	saved figure 312.png
frame 314/600	3377s	9.358s	True	[58.196, -11.5, 54.967]	[-340.127, 28.141, 79.959]	[-320.331, 110.951, 136.249]	saved figure 313.png
frame 315/600	3394s	6.334s	True	[56.738, -10.319, 56.975]	[-353.434, -6.544, -7.8]	[-295.246, 191.201, 138.437]	saved figure 314.png
frame 316/600	3413s	2.322s	True	[55.28, -9.139, 58.982]	[-342.042, -42.008, -95.224]	[-252.067, 264.243, 133.159]	saved figure 315.png
frame 317/600	3421s	2.248s	True	[53.822, -7.959, 60.99]	[-305.996, -75.722, -176.228]	[-192.522, 325.123, 120.365]	saved figure 316.png
frame 318/600	3427s	1.952s	True	[52.364, -6.779, 62.998]	[-248.335, -105.351, -245.462]	[-120.241, 370.145, 100.859]	saved figure 317.png
frame 319/600	3435s	3.369s	True	[50.906, -5.599, 65.006]	[-173.069, -128.847, -298.338]	[-39.34, 396.322, 75.721]	saved figure 318.png
frame 320/600	3441s	1.696s	True	[49.447, -4.421, 67.014]	[-85.161, -144.522, -331.198]	[45.609, 401.415, 46.291]	saved figure 319.png
frame 321/600	3445s	2.003s	True	[47.988, -3.242, 69.023]	[9.452, -151.344, -342.025]	[129.607, 384.728, 14.271]	saved figure 320.png
frame 322/600	3453s	1.942s	True	[46.529, -2.065, 71.033]	[104.532, -148.792, -330.047]	[207.566, 346.595, -18.472]	saved figure 321.png
frame 323/600	3457s	0.725s	True	[45.07, -0.888, 73.044]	[193.79, -136.948, -295.922]	[274.503, 288.628, -49.939]	saved figure 322.png
frame 324/600	3465s	3.641s	True	[43.61, 0.287, 75.056]	[271.23, -116.493, -241.723]	[325.828, 213.766, -78.102]	saved figure 323.png
frame 325/600	3472s	2.051s	True	[42.15, 1.462, 77.069]	[331.51, -88.693, -170.866]	[357.704, 126.268, -101.03]	saved figure 324.png
frame 326/600	3480s	5.215s	True	[40.689, 2.634, 79.084]	[370.167, -55.312, -87.885]	[367.292, 31.494, -117.009]	saved figure 325.png
frame 327/600	3492s	3.126s	True	[39.227, 3.805, 81.102]	[384.569, -18.64, 1.531]	[353.736, -64.295, -124.916]	saved figure 326.png
frame 328/600	3500s	1.930s	True	[37.764, 4.973, 83.122]	[373.367, 18.822, 91.276]	[317.462, -154.637, -124.063]	saved figure 327.png
frame 329/600	3508s	3.437s	True	[36.301, 6.14, 85.145]	[337.239, 54.475, 175.131]	[260.769, -233.403, -114.476]	saved figure 328.png
frame 330/600	3518s	4.395s	True	[34.837, 7.304, 87.172]	[278.664, 85.852, 247.309]	[187.42, -295.32, -96.816]	saved figure 329.png
frame 331/600	3526s	2.794s	True	[21.334, -29.35, 141.89]	[201.683, 110.805, 302.897]	[102.275, -336.304, -72.288]	saved figure 330.png
frame 332/600	3536s	4.161s	True	[20.803, -26.091, 143.108]	[111.529, 127.642, 338.13]	[10.918, -353.721, -42.54]	saved figure 331.png
frame 333/600	3544s	1.258s	True	[20.273, -22.831, 144.325]	[14.385, 135.364, 350.948]	[-80.7, -346.684, -9.57]	saved figure 332.png
frame 334/600	3547s	0.784s	True	[19.742, -19.572, 145.543]	[-83.318, 133.333, 340.161]	[-166.562, -315.204, 24.487]	saved figure 333.png
frame 335/600	3551s	0.712s	True	[19.212, -16.313, 146.76]	[-175.048, 121.768, 306.64]	[-240.987, -261.398, 57.352]	saved figure 334.png
frame 336/600	3554s	0.798s	True	[18.681, -13.054, 147.977]	[-254.598, 101.436, 252.534]	[-298.833, -188.7, 86.777]	saved figure 335.png
frame 337/600	3558s	0.982s	True	[18.151, -9.795, 149.194]	[-316.472, 73.707, 181.404]	[-335.931, -101.964, 110.681]	saved figure 336.png
frame 338/600	3562s	1.398s	True	[17.621, -6.538, 150.411]	[-356.118, 40.456, 97.954]	[-349.319, -7.165, 127.276]	saved figure 337.png
frame 339/600	3566s	0.928s	True	[17.092, -3.281, 151.628]	[-370.993, 4.091, 8.092]	[-338.278, 88.876, 135.464]	saved figure 338.png
frame 340/600	3571s	1.266s	True	[16.562, -0.025, 152.844]	[-359.822, -32.812, -81.92]	[-303.46, 179.286, 134.627]	saved figure 339.png
frame 341/600	3574s	0.668s	True	[16.034, 3.23, 154.061]	[-323.452, -67.608, -165.752]	[-247.485, 257.692, 124.905]	saved figure 340.png
frame 342/600	3578s	1.255s	True	[15.505, 6.484, 155.276]	[-264.555, -97.834, -237.581]	[-174.432, 318.747, 107.083]	saved figure 341.png
frame 343/600	3581s	0.857s	True	[14.978, 9.736, 156.492]	[-187.426, -121.41, -292.586]	[-89.49, 358.536, 82.513]	saved figure 342.png
frame 344/600	3586s	0.932s	True	[14.45, 12.986, 157.706]	[-97.317, -136.669, -326.946]	[1.691, 374.259, 52.84]	saved figure 343.png
frame 345/600	3588s	0.699s	True	[13.924, 16.234, 158.92]	[-0.474, -142.658, -338.59]	[93.022, 365.127, 20.106]	saved figure 344.png
frame 346/600	3592s	0.669s	True	[13.398, 19.479, 160.133]	[96.581, -138.977, -326.768]	[178.469, 331.647, -13.514]	saved figure 345.png
frame 347/600	3595s	0.664s	True	[12.873, 22.721, 161.344]	[187.319, -125.856, -292.239]	[252.278, 275.839, -45.763]	saved figure 346.png
frame 348/600	3601s	3.053s	True	[27.728, -28.909, 137.493]	[265.502, -104.103, -237.128]	[309.201, 201.125, -74.402]	saved figure 347.png
frame 349/600	3609s	0.676s	True	[42.582, -80.535, 113.643]	[325.875, -75.26, -165.275]	[345.264, 112.63, -97.437]	saved figure 348.png
frame 350/600	3614s	1.056s	True	[57.434, -132.154, 89.797]	[363.955, -41.232, -81.392]	[357.536, 16.376, -113.139]	saved figure 349.png
frame 351/600	3617s	0.722s	True	[72.282, -183.761, 65.955]	[377.017, -4.409, 8.695]	[345.063, -80.792, -120.372]	saved figure 350.png
frame 352/600	3622s	2.371s	True	[9.938, 35.927, 152.038]	[361.679, 32.619, 98.664]	[306.54, -171.384, -117.814]	saved figure 351.png
frame 353/600	3636s	7.106s	True	[8.379, 33.432, 148.297]	[-102.645, 25.881, 72.774]	[-109.415, -38.768, 41.379]	saved figure 352.png
frame 354/600	3652s	2.329s	True	[6.752, 30.926, 144.441]	[-396.841, 23.184, 59.695]	[-374.509, 39.145, 141.101]	saved figure 353.png
frame 355/600	3660s	3.456s	True	[3.642, 27.741, 139.554]	[-329.614, 25.9, 65.389]	[-319.005, 12.747, 117.367]	saved figure 354.png
frame 356/600	3666s	0.344s	True	[0.532, 24.557, 134.667]	[-262.386, 28.616, 71.082]	[-263.501, -13.651, 93.633]	saved figure 355.png
frame 357/600	3668s	0.206s	True	[-2.579, 21.372, 129.78]	[-195.158, 31.332, 76.776]	[-207.997, -40.05, 69.899]	saved figure 356.png
frame 358/600	3669s	0.207s	True	[-5.689, 18.188, 124.894]	[-127.93, 34.048, 82.469]	[-152.493, -66.448, 46.165]	saved figure 357.png
frame 359/600	3670s	0.369s	True	[-8.799, 15.003, 120.007]	[-60.702, 36.764, 88.163]	[-96.989, -92.846, 22.431]	saved figure 358.png
frame 360/600	3672s	0.373s	True	[-11.91, 11.819, 115.12]	[6.526, 39.48, 93.856]	[-41.485, -119.244, -1.303]	saved figure 359.png
frame 361/600	3674s	0.476s	True	[-15.02, 8.635, 110.233]	[73.754, 42.196, 99.55]	[14.019, -145.643, -25.038]	saved figure 360.png
frame 362/600	3675s	0.206s	True	[-18.13, 5.45, 105.346]	[140.981, 44.913, 105.243]	[69.523, -172.041, -48.772]	saved figure 361.png
frame 363/600	3677s	0.203s	True	[-21.241, 2.266, 100.459]	[208.209, 47.629, 110.937]	[125.027, -198.439, -72.506]	saved figure 362.png
frame 364/600	3678s	0.558s	True	[-24.351, -0.919, 95.573]	[275.437, 50.345, 116.63]	[180.53, -224.837, -96.24]	saved figure 363.png
frame 365/600	3680s	0.345s	True	[-27.461, -4.103, 90.686]	[342.665, 53.061, 122.324]	[236.034, -251.236, -119.974]	saved figure 364.png
frame 366/600	3682s	0.698s	True	[-30.566, -7.285, 85.793]	[354.74, 48.259, 113.486]	[253.712, -237.58, -122.572]	saved figure 365.png
frame 367/600	3686s	1.386s	True	[-33.664, -10.465, 80.893]	[333.589, 39.492, 96.849]	[251.554, -205.46, -114.667]	saved figure 366.png
frame 368/600	3689s	0.209s	True	[-36.762, -13.644, 75.994]	[312.438, 30.726, 80.212]	[249.396, -173.34, -106.763]	saved figure 367.png
frame 369/600	3690s	0.374s	True	[-39.859, -16.823, 71.094]	[291.287, 21.959, 63.575]	[247.238, -141.22, -98.858]	saved figure 368.png
frame 370/600	3694s	2.418s	True	[101.188, 42.442, -111.45]	[270.136, 13.192, 46.937]	[76.018, -9.82, -14.77]	saved figure 369.png
